HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 4 Product Code,SITC Revision 4 Product Description
841440,Air compressors mounted on a wheeled chassis fo,74317,Air compressors mounted on a wheeled chassis for towing
841451,"Fans: table,roof etc with a self-cont elec mtr",74341,"Table, floor, wall, window, ceiling/roof fans with self-contained electric motor of an output not > 125 W."
841459,Fans nes,74343,Other fans
841460,Hoods having a maximum horizontal side not exce,74345,Hoods having a maximum horizontal side not > 120 cm
841480,"Air or gas compressors, hoods",74319,Other n.e.s. of sub-heading 743.1
841490,"Parts of vacuum pumps, compressors, fans, blowe",7438,"Parts for the pumps, compressors, fans & hoods of subgroups 743.1 & 743.4"
841510,"Air conditioning machines window or wall types,",74151,"Air-conditioning machines comprising a motor-driven fan and elements for changing the temperature & humidity, window/wall-types, self-contained/split-system"
841581,Air cond mach nes inc a ref unit and a valve fo,74155,"Other air-conditioning machines, comprising a motor-driven fan & elements for changing the temperature & humidity"
841582,"Air cond mach nes, inc a refrigerating unit",74155,"Other air-conditioning machines, comprising a motor-driven fan & elements for changing the temperature & humidity"
841583,"Air cond mach nes, not incorporating refrigerat",74155,"Other air-conditioning machines, comprising a motor-driven fan & elements for changing the temperature & humidity"
841590,Parts of air conditioning machines,74159,Parts for the air-conditioning machines of heading 741.5
841610,Furnace burners for liquid fuel,74121,Furnace burners for liquid fuel
841620,"Furnace burners nes, including combination burn",74123,Other furnace burners (including combination burners)
841630,"Mech.stokers, mech.grates, mech.ash dischargers",74125,"Mechanical stokers, including their mechanical grates, mechanical ash dischargers & similar appliances"
841690,"Parts of furnace burners,mech stokers grates,as",74128,Parts for the burners & other articles of subgroup 741.2
841710,"Furnaces&ovens n-elec for the roast,melt or h-t",74136,"Furnaces & ovens for the roasting, melting/other heat-treatment of ores, pyrites/of metals, non-electric."
841720,"Bakery ovens, including biscuit ovens, non-elec",74137,"Bakery ovens (including biscuit ovens), non-electric"
841780,"Industrial or lab furnaces & ovens, inc inciner",74138,Other non-electric furnaces & ovens (including incinerators)
841790,Parts of industrial or lab furnaces & ovens inc,74139,Parts for the furnaces & ovens of headings 741.36 through 741.38
841810,"Combined refrigerator-freezers, fitted with sep",77521,"Refrigerators, household-type (electric/other), whether/not containing a deep-freeze compartment"
841821,"Refrigerators, household type, compression-type",77521,"Refrigerators, household-type (electric/other), whether/not containing a deep-freeze compartment"
841822,"Refrigerators, household type, absorption-type,",77521,"Refrigerators, household-type (electric/other), whether/not containing a deep-freeze compartment"
841829,"Refrigerators, household type, nes",77521,"Refrigerators, household-type (electric/other), whether/not containing a deep-freeze compartment"
841830,"Freezers of the chest type, not exceeding 800 l",77522,"Deep-freezes, household-type (electric/other)"
841840,"Freezers of the upright type, not exceeding 900",77522,"Deep-freezes, household-type (electric/other)"
841850,"Other refrigerating or freezing chests,cabinets",74143,"Refrigerating/freezing chests (other than household-type), cabinets, display counters, showcases & similar refrigerating/freezing furniture"
841861,Compression type refrigrting or freez equip who,74145,Other refrigerating/freezing equipment; heat pumps
841869,Refrigerating or freezing equipment nes,74145,Other refrigerating/freezing equipment; heat pumps
841891,Furniture designed to receive refrigerating or,74149,"Parts of refrigerators, freezers & other refrigerating/freezing equipment (electric/other)"
841899,"Parts of refrigerating or freezing equipment, n",74149,"Parts of refrigerators, freezers & other refrigerating/freezing equipment (electric/other)"
841911,Instantaneous gas water heaters,74181,Instantaneous gas water-heaters
841919,"Instantaneous or storage water heaters, non-ele",74182,"Other instantaneous/storage water-heaters, non-electric"
841920,"Medical, surgical or laboratory sterilizers",74183,"Medical, surgical/laboratory sterilizers"
841931,Dryers for agricultural products,74184,Driers for agricultural products
841932,"Dryers for wood, paper pulp, paper or paperboar",74185,"Driers for wood, paper pulp, paper/paperboard"
841939,"Non-domestic, non-electric dryers nes",74186,"Driers, n.e.s."
841940,Distilling or rectifying plant,74173,Distilling/rectifying plant
841950,"Heat exchange units, non-domestic, non-electric",74174,Heat-exchange units
841960,Machinery for liquefying air or other gases,74175,Machinery for liquefying air/other gases
841981,Machinery for making hot drinks or for cooking,74187,Machinery for making hot drinks/for cooking/heating food
841989,"Machinery, plant or laboratory equip for treat",74189,"Other machinery, plant/equipment"
841990,"Parts of machinery, plant and equipment of head",7419,"Parts, n.e.s., for the machinery of headings 741.73 through 741.89"
842010,"Calendering or rolling machines, excluding for",74591,Calendering/other rolling machines (other than for metals/glass)
842091,"Cylinders for calendering or rolling mach, excl",74593,Cylinders & other parts for the machines of heading 745.91
842099,"Parts of calendering or rolling mach nes, exclu",74593,Cylinders & other parts for the machines of heading 745.91
842111,Cream separators,74351,Cream separators
842112,"Clothes-dryers, centrifugal",74355,Clothes driers
842119,Centrifuges nes,74359,Other centrifuges
842121,Filtering or purifying machinery and apparatus,74361,Machinery & apparatus for filtering/purifying water
842122,Filtering or purifying machinery and apparatus,74362,Machinery & apparatus for filtering/purifying beverages other than water
842123,Oil or petrol-filters for internal combustion e,74363,Oil/petrol filters for internal combustion engines
842129,Filtering or purifying machinery and apparatus,74367,"Filtering/purifying machinery & apparatus for liquids, n.e.s."
842131,Intake air filters for internal combustion engi,74364,Intake air filters for internal combustion engines
842139,Filtering or purifying machinery and apparatus,74369,"Filtering/purifying machinery & apparatus for gases, n.e.s."
842191,"Parts of centrifuges, including centrifugal dry",74391,Parts of centrifuges (including centrifugal driers)
842199,Parts for filtering or purifying mchy & apparat,74395,Parts of filtering/purifying machinery & apparatus
842211,Dish washing machines of the HH type,7753,Dishwashing machines of the household type
842219,Dish washing machines nes,74521,Dishwashing machines (other than household-type)
842220,Machinery for cleaning or drying bottles or con,74523,Machinery for cleaning/drying bottles/other containers
842230,Mach for fil/clos/seal/etc.btle/can/box/bag/ctn,74527,Other packing/wrapping machinery
842240,Packing or wrapping machinery nes,74527,Other packing/wrapping machinery
842290,"Pts of dish washing,cleaning or drying containe",74529,Parts of the machinery of subgroup 745.2 & heading 775.3
842310,"Personal weighing machines, including baby scal",74532,Personal weighing-machines (including baby scales); household scales
842320,Scales for continuous weighing of goods on conv,74531,"Weighing machinery (excluding balances of a sensitivity of 5 cg/better, personal weighing-machines & household scales), including weight-operated counting & checking machines"
842330,"Constant weight scales, including hopper scales",74531,"Weighing machinery (excluding balances of a sensitivity of 5 cg/better, personal weighing-machines & household scales), including weight-operated counting & checking machines"
842381,Weighing machinery having a maximum weighing ca,74531,"Weighing machinery (excluding balances of a sensitivity of 5 cg/better, personal weighing-machines & household scales), including weight-operated counting & checking machines"
842382,Weighing machinery having a maximum weighing ca,74531,"Weighing machinery (excluding balances of a sensitivity of 5 cg/better, personal weighing-machines & household scales), including weight-operated counting & checking machines"
842389,"Weighing machinery, nes",74531,"Weighing machinery (excluding balances of a sensitivity of 5 cg/better, personal weighing-machines & household scales), including weight-operated counting & checking machines"
842390,Weighing machine weights of all kinds; parts of,74539,Weighing-machine weights of all kinds; parts of the weighing machinery of subgroup 745.3
842410,"Fire extinguishers, whether or not charged",74561,"Fire extinguishers, whether/not charged"
842420,Spray guns and similar appliances,74562,Spray-guns & similar appliances
842430,Steam or sand blasting machines and similar jet,74563,Steam/sandblasting machines & similar jet-projecting machines
842481,Mech appl for proj/disp or spraying liquids or,74564,"Agricultural/horticultural appliances for projecting, dispersing/spraying liquids/powders"
842489,Mech appl (whether or not hand-op) for proj/dis,74565,"Other appliances for projecting, dispersing/spraying liquids/powders"
842490,Pts of mech app (hand-op or not) for proj/disp,74568,Parts of the appliances of subgroup 745.6
842511,Pulley tackle/hoists electric (exc skip hoists/,74421,Pulley tackle & hoists (other than skip hoists/hoists of a kind used for raising vehicles).
842519,Pulley tackle/hoists nes (exc skip hoists or ho,74421,Pulley tackle & hoists (other than skip hoists/hoists of a kind used for raising vehicles).
842520,Pit-head winding gear winches specially designe,74425,Other winches; capstans
842531,Winches or capstans nes powered by electric mot,74425,Other winches; capstans
842539,Winches or captsans nes,74425,Other winches; capstans
842541,Built-in jacking systems of a type used in gara,74441,Built-in jacking systems of a type used in garages
842542,Jacks & hoists nes hydraulic,74443,"Other jacks & hoists, hydraulic"
842549,Jacks & hoists nes,74449,Other jacks & hoists
842611,Gantry & overhead travelling cranes on fixed su,74431,Overhead travelling cranes on fixed support
842612,Mobile lifting frames on tyres and straddle car,74432,Mobile lifting frames on tyres & straddle carriers
842619,Transporter or bridge cranes,74433,"Other overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes & other mobile lifting frames"
842620,Tower cranes,74434,Tower cranes
842630,Portal or pedestal jib cranes,74435,Portal/pedestal jib cranes
842641,Derricks/cranes or works trucks fitted with a c,74437,"Other machinery, self-propelled"
842649,"Derricks, cranes or work trucks fitted with a c",74437,"Other machinery, self-propelled"
842691,Cranes designed for mounting on road vehicles,74439,"Other machinery, not self-propelled"
842699,Cranes or derricks nes,74439,"Other machinery, not self-propelled"
842710,Self-propelled works trucks powered by an elect,74411,"Self-propelled trucks powered by an electric motor, fitted with lifting/handling equipment"
842720,Self-propelled works trucks nes,74412,Other self-propelled trucks fitted with lifting/handling equipment
842790,Trucks fitted with lifting or handling equipmen,74413,Other works trucks fitted with lifting/handling equipment
842810,Lifts and skip hoists,74481,Lifts & skip hoists
842820,Pneumatic elevators and conveyors,74471,Pneumatic elevators & conveyors
842831,Cont-action elevators/conveyors for goods/mat s,74472,"Other continuous-action elevators & conveyors, specially designed for underground use"
842832,"Cont-action elevators/conveyors for goods/mat,",74473,"Other continuous-action elevators & conveyors, bucket-type"
842833,"Cont-action elevators/conveyors for goods/mat,",74474,"Other continuous-action elevators & conveyors, belt-type"
842839,Cont-action elevators/conveyors for goods/mat n,74479,"Continuous-action elevators & conveyers for goods/materials, n.e.s."
842840,Escalators and moving walkways,74485,Escalators & moving walkways
842850,Wagon handling equipment,74489,"Other lifting, handling, loading/unloading machinery"
842860,"Teleferics,chair-lifts,ski-draglines; traction",74489,"Other lifting, handling, loading/unloading machinery"
842890,"Lifting, handling, loading or unloading machine",74489,"Other lifting, handling, loading/unloading machinery"
842911,"Bulldozers and angledozers, crawler type",72311,"Bulldozers & angledozers, self-propelled"
842919,"Bulldozers and angledozers, wheeled",72311,"Bulldozers & angledozers, self-propelled"
842920,"Graders and levellers, self-propelled",72312,"Graders & levellers, self-propelled"
842930,"Scrapers, self-propelled",72331,"Scrapers, self-propelled"
842940,"Tamping machines and road rollers, self-propell",72333,"Tamping machines & roadrollers, self-propelled"
842951,Front end shovel loaders,72321,"Front-end shovel-loaders, self-propelled"
842952,Shovels and excavators with a 360 revolving sup,72322,"Mechanical shovels, excavators & shovel-loaders with a 360 degree revolving superstructure"
842959,Self-propelled excavating machinery nes,72329,"Other self-propelled mechanical shovels, excavators & shovel-loaders"
843010,Pile-drivers and pile-extractors,72341,Pile-drivers & pile-extractors
843020,"Snow-ploughs and snow-blowers, not self-propell",72342,Snowploughs & snowblowers
843031,"Coal or rock cutters, self-propelled",72335,"Coal/rock cutters & tunnelling machinery, self-propelled"
843039,"Coal or rock cutters, not self-propelled",72343,"Coal/rock cutters & tunnelling machinery, not self-propelled"
843041,"Boring or sinking machinery nes, self-propelled",72337,"Other boring/sinking machinery, self-propelled"
843049,"Boring or sinking machinery nes, not self-prope",72344,"Other boring/sinking machinery, not self-propelled"
843050,"Construction equipment, self-propelled nes",72339,"Other moving, grading, levelling, scraping, excavating, compacting/extracting machinery, for earth, minerals/ores, self-propelled"
843061,"Tamping or compacting machinery, not self-prope",72345,"Tamping/compacting machinery, not self-propelled"
843062,"Scrapers, not self-propelled",72347,"Other machinery, not self-propelled"
843069,"Construction equipment, not self-propelled nes",72347,"Other machinery, not self-propelled"
843110,Parts of machinery of heading No 84.25,74491,Parts suitable for use solely/principally with the machinery of subgroups 744.2 & 744.4
843120,Parts of fork-lift and other works trucks fitte,74492,"Parts suitable for use solely/principally with the machinery of headings 744.11, 744.12 & 744.13"
843131,"Parts of lifts, skip hoist or escalators",74493,"Parts of lifts, skip hoists/escalators"
843139,"Parts of lifting, handling, loading or unloadin",74494,"Parts of other lifting, handling, loading/unloading machinery of subgroups 744.7 & 744.8"
843141,"Buckets, shovels, grabs and grips of excavating",72391,"Buckets, shovels, grabs & grips"
843142,Bulldozer and angledozer blades,72392,Bulldozer/angledozer blades
843143,"Parts of boring or sinking machinery, whether o",72393,Parts for boring/sinking machinery of heading 723.37/723.44
843149,"Parts of cranes, work-trucks, shovels, and othe",72399,Other parts for the machinery of group 723 (excluding heading 723.48) & of subgroup 744.3
843210,Ploughs,72111,Ploughs
843221,Disc harrows,72113,"Scarifiers, cultivators, weeders, hoes & harrows (other than hand tools)"
843229,"Scarifiers, cultivators, weeders and hoes",72113,"Scarifiers, cultivators, weeders, hoes & harrows (other than hand tools)"
843230,"Seeders, planters and transplanters",72112,"Seeders, planters, transplanters; fertilizer distributors & manure spreaders (other than hand tools)"
843240,Manure spreaders and fertiliser distributors,72112,"Seeders, planters, transplanters; fertilizer distributors & manure spreaders (other than hand tools)"
843280,"Rollers, stone-removers and oth soil preparatio",72118,Other agricultural & horticultural/forestry machinery for soil preparation/cultivation; lawn & sports ground rollers
843290,Parts for rollers and other soil preparation or,72119,Parts of the machinery of subgroup 721.1
843311,"Mowers, powered, lawn, with horizontal cutting",72121,"Mowers for lawns, parks/sports grounds"
843319,"Mowers, powered, lawn, nes",72121,"Mowers for lawns, parks/sports grounds"
843320,Mowers for hay etc including cutter bars for tr,72123,Other harvesting & threshing machinery; mowers (not of 721.21)
843330,Hay tedders and rakes and other haymaking machi,72123,Other harvesting & threshing machinery; mowers (not of 721.21)
843340,"Straw or fodder balers, including pick-up baler",72123,Other harvesting & threshing machinery; mowers (not of 721.21)
843351,Combine harvester-threshers,72122,Combine harvester-threshers
843352,Threshing machinery nes,72123,Other harvesting & threshing machinery; mowers (not of 721.21)
843353,Root or tuber harvesting machines,72123,Other harvesting & threshing machinery; mowers (not of 721.21)
843359,Harvesting machinery nes,72123,Other harvesting & threshing machinery; mowers (not of 721.21)
843360,"Machines for cleaning, sorting or grading eggs,",72126,"Machines for cleaning, sorting/grading eggs, fruit/other agricultural produce"
843390,"Parts of harvesting, threshing and oth agricult",72129,Parts of the machines of headings 721.21 through 721.26
843410,Milking machines,72131,Milking machines
843420,Dairy machinery,72138,Dairy machinery
843490,Parts of milking machines and dairy machinery,72139,Parts for milking machines & dairy machinery
843510,"Presses, crushers &sim mach used in the mfg of",72191,"Presses, crushers & similar machinery used in the manufacture of wine, cider, fruit juices/similar beverages"
843590,"Parts of presses, crushers & sim mach used in t",72198,Parts of the machinery of heading 721.91
843610,Machinery for preparing animal feeding stuffs,72196,"Other agricultural, horticultural, forestry/bee-keeping machinery (including germination plant fitted with mechanical/thermal equipment)"
843621,Poultry incubators and brooders,72195,Poultry-keeping machinery; poultry incubators & brooders
843629,"Poultry-keeping machinery, nes",72195,Poultry-keeping machinery; poultry incubators & brooders
843680,Agri/hortic/forestry bee-keeping mach nes inc g,72196,"Other agricultural, horticultural, forestry/bee-keeping machinery (including germination plant fitted with mechanical/thermal equipment)"
843691,Parts of poultry-keeping machinery,72199,Parts of the machinery & appliances of headings 721.95 & 721.96
843699,Parts of agr/hort/forestry/bee-keeping mach nes,72199,Parts of the machinery & appliances of headings 721.95 & 721.96
843710,"Machines for cleaning/sorting or grading seed,g",72127,"Machines for cleaning, sorting/grading seed, grain/dried leguminous vegetables (other than milling machinery of heading 727.11)"
843780,Mach for milling/working of cereals/ dried legu,72711,Machinery used in the milling industry/for the working of cereals/dried leguminous vegetables (other than farm-type machinery).
843790,"Pts of clean/sort mach etc for seed/grn, mill/w",72719,Parts for the machines of headings 721.27 & 727.11
843810,"Bakery mach and machy for the mfg of macaroni,",72722,"Machinery, n.e.s., for the industrial preparation/manufacture of food/drink"
843820,"Machinery for the manufacture of confectionary,",72722,"Machinery, n.e.s., for the industrial preparation/manufacture of food/drink"
843830,Machinery for sugar manufacture,72722,"Machinery, n.e.s., for the industrial preparation/manufacture of food/drink"
843840,Brewery machinery,72722,"Machinery, n.e.s., for the industrial preparation/manufacture of food/drink"
843850,Machinery for the preparation of meat or poultr,72722,"Machinery, n.e.s., for the industrial preparation/manufacture of food/drink"
843860,"Machinery for the preparation of fruits, nuts o",72722,"Machinery, n.e.s., for the industrial preparation/manufacture of food/drink"
843880,Mach for the ind prep/mfr of food/ drink exc fo,72722,"Machinery, n.e.s., for the industrial preparation/manufacture of food/drink"
843890,Pts of mach for the ind prep/mfr of food etc ex,72729,Parts for the food-processing machinery of heading 727.22
843910,Machinery for making pulp of fibrous cellulosic,72511,Machinery for making pulp of fibrous cellulosic material
843920,Machinery for making paper or paperboard,72512,Machinery for making/finishing paper/paperboard
843930,Machinery for finishing paper or paperboard,72512,Machinery for making/finishing paper/paperboard
843991,Parts of mach for making pulp of fibrous cellul,72591,Parts of the machines of subgroup 725.1
843999,Parts of mach for making or finishing paper or,72591,Parts of the machines of subgroup 725.1
844010,"Book-binding machinery, including book-sewing m",72681,Bookbinding machinery (including book-sewing machines)
844090,Parts of book-binding machinery including book-,72689,Parts for bookbinding machinery
844110,"Cutting machines for paper pulp, paper or paper",72521,Cutting machines
844120,"Machines for making bags, sacks or envelopes of",72523,"Machines for making bags, sacks/envelopes"
844130,"Mach for making boxes or sim cont, of paper or",72525,"Machines for making cartons, boxes, cases, tubes, drums/similar containers, other than by moulding."
844140,"Machines for moulding articles in paper pulp, p",72527,"Machines for moulding articles in paper pulp, paper/paperboard"
844180,"Machinery for making up paper pulp, paper or pa",72529,"Other machinery for making up paper pulp, paper/paperboard"
844190,"Pts of mach for making up paper pulp,paper or p",72599,Parts of the machines of subgroup 725.2
844210,Phototype-setting and composing machines,72631,"Machinery, apparatus & equipment (other than the machine tools of subgroup 728.1/group 731) for type-founding/typesetting, for preparing/making printing blocks, plates, cylinders/other printing components."
844220,Mach app&equip for type-set or comp by oth proc,72631,"Machinery, apparatus & equipment (other than the machine tools of subgroup 728.1/group 731) for type-founding/typesetting, for preparing/making printing blocks, plates, cylinders/other printing components."
844230,Mach app & equip for preparing or making printi,72631,"Machinery, apparatus & equipment (other than the machine tools of subgroup 728.1/group 731) for type-founding/typesetting, for preparing/making printing blocks, plates, cylinders/other printing components."
844240,Pts of mach/app&equip for type-set or type-foun,72691,Parts for the machines of heading 726.31
844250,"Printing type,blocks,plates,cylinders&oth print",72635,"Printing type, blocks, plates, cylinders & other printing components; blocks, plates, cylinders & lithographic stones, prepared for printing purposes (e.g., planed, grained/polished)."
844311,Reel fed offset printing machinery,72651,Reel-fed offset printing machinery
844312,"Sheet fed, office type (sheet size not exc-22x3",72655,Sheet-fed office-type offset printing machinery (sheet size not > 22 x 36 cm)
844319,Offset printing machinery nes,72669,"Other printing machinery, n.e.s."
844321,Reel fed letterpress printing mach exc flexogra,72661,Letterpress printing machinery (excluding flexographic printing)
844329,Letterpress printing machinery nes exc flexogra,72661,Letterpress printing machinery (excluding flexographic printing)
844330,Flexographic printing machinery,72663,Flexographic printing machinery
844340,Gravure printing machinery,72665,Gravure printing machinery
844350,Printing machinery nes,72659,Other offset printing machinery
844360,Machines for uses ancillary to printing,72699,Parts for the machines of subgroups 726.5 & 726.6
844390,Parts of printing machinery & machines for uses,72699,Parts for the machines of subgroups 726.5 & 726.6
844400,"Machines for extruding, drawing, text or cuttin",72441,"Machines for extruding, drawing, texturing/cutting man-made textile materials"
844511,Textile carding machines,72442,Machines for preparing textile fibres
844512,Textile combing machines,72442,Machines for preparing textile fibres
844513,Textile drawing or roving machines,72442,Machines for preparing textile fibres
844519,Textile preparing machines nes,72442,Machines for preparing textile fibres
844520,Textile spinning machines,72443,"Textile-spinning, doubling/twisting machines; textile-winding (including weft-winding)/reeling machines."
844530,Textile doubling or twisting machines,72443,"Textile-spinning, doubling/twisting machines; textile-winding (including weft-winding)/reeling machines."
844540,Textile winding (including weft-winding) or ree,72443,"Textile-spinning, doubling/twisting machines; textile-winding (including weft-winding)/reeling machines."
844590,Machinery for producing or preparing textile ya,72454,Machines for preparing textile yarns for use on the machines of headings 724.51 through 724.53
844610,Machines for weaving fabrics of a width not exc,72451,Weaving machines (looms)
844621,Machines for weaving fabrics of a width exc 30,72451,Weaving machines (looms)
844629,Machines for weaving fabrics of a width exceedi,72451,Weaving machines (looms)
844630,Machines for weaving fabrics of a width exceedi,72451,Weaving machines (looms)
844711,Circular knitting machines with cylinder diamet,72452,Knitting-machines & stitch-bonding machines
844712,Circular knitting machines with cylinder diamet,72452,Knitting-machines & stitch-bonding machines
844720,Flat knitting machines; stitch-bonding machines,72452,Knitting-machines & stitch-bonding machines
844790,Mach for making gimped yarn/tulle/lace/embroide,72453,"Machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid/net & machines for tufting"
844811,"Dobbies,Jacquards,card reducing, for use with m",72461,"Auxiliary machinery for machines of headings 724.41, 724.42, 724.43, 724.51, 724.52 & 724.53"
844819,Auxiliary machinery nes for machines of heading,72461,"Auxiliary machinery for machines of headings 724.41, 724.42, 724.43, 724.51, 724.52 & 724.53"
844820,Pts & access of mach of hdg No 84.44 or of thei,72449,Parts & accessories of machines of subgroup 724.4/heading 724.54/of their auxiliary machinery
844831,Card clothing for hdg No 84.45,72449,Parts & accessories of machines of subgroup 724.4/heading 724.54/of their auxiliary machinery
844832,"Pts&access of mach for prep text fib,(exc card",72449,Parts & accessories of machines of subgroup 724.4/heading 724.54/of their auxiliary machinery
844833,"Spindles,spindle flyers,spinning rings&ring tra",72449,Parts & accessories of machines of subgroup 724.4/heading 724.54/of their auxiliary machinery
844839,Pts & access of mach of heading No 84.45 or of,72449,Parts & accessories of machines of subgroup 724.4/heading 724.54/of their auxiliary machinery
844841,Shuttles for weaving machines (looms),72467,Parts & accessories of weaving machines (looms) of heading 724.51/of their auxiliary machinery
844842,"Reeds for looms, healds & heald-frames for weav",72467,Parts & accessories of weaving machines (looms) of heading 724.51/of their auxiliary machinery
844849,Parts and accessories of weaving mches or of th,72467,Parts & accessories of weaving machines (looms) of heading 724.51/of their auxiliary machinery
844851,"Sinkers,needles&oth art. used in form stitches",72468,Parts & accessories of machines of headings 724.52 & 724.53/of their auxiliary machinery
844859,Parts&access of machines of hdg No 84.47 or of,72468,Parts & accessories of machines of headings 724.52 & 724.53/of their auxiliary machinery
844900,Mach for the mfr or fin of felt or n-wov in the,72455,"Machinery for the manufacture/finishing of felt/non-wovens in the piece/inshapes, including machinery for making felt hats; blocks for making hats."
845011,"Automatic washing machines, of a dry linen capa",77511,"Household-/laundry-type washing-machines (including machines which both wash & dry), each of a dry linen capacity not > 10 kg."
845012,Washing machines of a dry linen capacity =<10kg,77511,"Household-/laundry-type washing-machines (including machines which both wash & dry), each of a dry linen capacity not > 10 kg."
845019,Household or laundry-type washing mach of a dry,77511,"Household-/laundry-type washing-machines (including machines which both wash & dry), each of a dry linen capacity not > 10 kg."
845020,Household or laundry-type washing mach of a dry,72471,"Household/laundry-type washing-machines (including machines which both wash & dry), each of a dry linen capacity exceeding 10 kg."
845090,Parts of household or laundry-type washing mach,72491,Parts for the household/laundry-type washing-machines of headings 724.71 & 775.11
845110,Dry-cleaning machines o/t hdg No 84.50,72472,Dry-cleaning machines
845121,Drying machines (o/t hdg No 84.50) each of a dr,77512,"Clothes-drying machines, each of a dry linen capacity not > 10 kg. (excluding those of heading 743.55)"
845129,Drying machines (o/t No 84.50) nes,72473,"Drying machines, each of dry linen capacity exceeding 10 kg (excluding those of subgroups 741.8 & 743.5)"
845130,Ironing mach & presses (including fusing presse,72474,"Machinery for washing (other than household/laundry-type machines), cleaning (other than dry-cleaning machines), wringing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing (other than machines for the finishing of felt), coat"
845140,"Washing, bleaching or dyeing machines (o/t mach",72474,"Machinery for washing (other than household/laundry-type machines), cleaning (other than dry-cleaning machines), wringing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing (other than machines for the finishing of felt), coat"
845150,"Mach for reeling,unreeling,folding,cut or pink",72474,"Machinery for washing (other than household/laundry-type machines), cleaning (other than dry-cleaning machines), wringing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing (other than machines for the finishing of felt), coat"
845180,Mach for wring/dress/finishing/coating or impre,72474,"Machinery for washing (other than household/laundry-type machines), cleaning (other than dry-cleaning machines), wringing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing (other than machines for the finishing of felt), coat"
845190,Pts of washing/cleaning/drying/ironing/ dyeing,72492,"Parts for the machines of headings 724.72, 724.73, 724.74 & 775.12"
845210,Household type sewing machines,72433,Sewing-machines of the household type
845221,"Automatic sewing machines, other than book-sewi",72435,Other sewing-machines
845229,"Sewing machines, other than book-sewing machine",72435,Other sewing-machines
845230,Sewing machine needles,72439,"Sewing-machine needles; furniture, bases & covers specially designed for sewing-machines; parts of the machines & furniture of subgroup 724.3"
845240,"Furniture, bases and covers for sewing machines",72439,"Sewing-machine needles; furniture, bases & covers specially designed for sewing-machines; parts of the machines & furniture of subgroup 724.3"
845290,"Parts of sewing machines, nes",72439,"Sewing-machine needles; furniture, bases & covers specially designed for sewing-machines; parts of the machines & furniture of subgroup 724.3"
845310,"Machinery for preparing,tanning or working hide",72481,"Machinery for preparing, tanning/working hides, skins/leather"
845320,Machinery for making or repairing footwear,72483,Machinery for making/repairing footwear
845380,"Mach for making or repair art of hides,skins or",72485,"Machinery for making/repairing articles of hides, skins/leather, other than footwear"
845390,Pts of mach for prep etc hides skin leather or,72488,Parts for the machinery of subgroup 724.8
845410,Converters used in metallurgy or metal foundrie,73711,"Converters, ingot moulds & ladles"
845420,Ingot moulds & ladles used in metallurgy or met,73711,"Converters, ingot moulds & ladles"
845430,Casting machines used in metallurgy or metal fo,73712,Casting machines
845490,Pts of converters/ladles/ingot moulds&casting m,73719,Parts of the metalworking machinery of subgroup 737.1
845510,"Tube mills, metal rolling",73721,Metal-rolling mills
845521,Hot or combination hot & cold metal rolling mil,73721,Metal-rolling mills
845522,Cold metal rolling mills,73721,Metal-rolling mills
845530,Rolls for metal rolling mills,73729,Rolls & other parts for metal-rolling mills
845590,Parts of metal rolling mills & rolls,73729,Rolls & other parts for metal-rolling mills
845610,Mach-tls for work any mat by rem of mat optd by,73111,"Machine tools for working any material by removal of material, operated by laser/other light/photon beam processes"
845620,Mach-tls for work any mat by rem of mat optd by,73112,"Machine tools for working any material by removal of material, operated by ultrasonic processes"
845630,Mach-tls for work any mat by rem of mat optd by,73113,"Machine tools for working any material by removal of material, operated by electro-discharge processes"
845690,Mach-tls for work any mat by rem of mat optd by,73114,"Machine tools for working any material by removal of material, operated by electro-chemical, electron beam, ionic beam/plasma-arc processes"
845710,"Machining centres, for working metal",73121,Machining centres
845720,Unit construction machines (single sta) for wor,73122,Unit construction machines (single station)
845730,Multi-station transfer machines for working met,73123,Multi-station transfer machines
845811,Horizontal lathes numerically controlled for re,73131,"Horizontal lathes, numerically controlled"
845819,Horizontal lathes nes for removing metal,73137,Other horizontal lathes
845891,Lathes nes numerically controlled for removing,73135,"Other lathes, numerically controlled"
845899,Lathes nes for removing metal,73139,"Lathes, n.e.s."
845910,Way-type unit head mches for removing metal,73141,Way-type unit head machines
845921,Drilling mches nes; numerically controlled for,73142,"Other drilling machines, numerically controlled"
845929,"Drilling mches nes, for removing metal",73143,"Drilling machines, n.e.s."
845931,"Boring-milling mches nes, numerically controlle",73144,"Other boring-milling machines, numerically controlled"
845939,Boring-milling mches nes for removing metal,73145,"Boring-milling machines, n.e.s."
845940,Boring machines nes for removing metal,73146,Other boring machines
845951,"Milling mach, knee-type numerically controlled",73151,"Milling machines, knee-type, numerically controlled"
845959,"Milling mach, knee-type nes for removing metal",73152,Other knee-type milling machines
845961,"Milling machines nes, numerically controlled fo",73153,"Other milling machines, numerically controlled"
845969,"Milling machines nes, for removing metal",73154,"Milling machines, n.e.s."
