HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 1 Product Code,SITC Revision 1 Product Description
840290,Parts of steam or vapour generating boilers nes,7111,Steam generating boilers
840310,Central heating boilers nes,8121,Central heating apparatus and parts
840390,Parts of central heating boiler nes,8121,Central heating apparatus and parts
840410,Auxiliary plant for use with steam or vapour ge,7112,Boiler house plant
840420,Condensers for steam or vapour power units,7112,Boiler house plant
840490,Parts for auxiliary plant & condenser for steam,7112,Boiler house plant
840510,Producer gas or water gas generators acetylene,71911,Gas generators
840590,"Parts of prod gas or wat gas gen,acetylene gas",71911,Gas generators
840611,Steam and vapour turbines for marine propulsion,71131,Steam engines incorporating boilers
840619,Steam and vapour turbines nes,71131,Steam engines incorporating boilers
840690,Parts of steam and vapour turbines,71132,Steam engines not incorporating boilers
840710,"Aircraft engines, spark-ignition reciprocating",71141,Internal combustion engines for aircraft
840721,"Outboard motors, spark-ignition reciprocating o",7115,"Internal combustion engines, not for aircraft"
840729,Marine engines nes of the spark-ignition recipr,7115,"Internal combustion engines, not for aircraft"
840731,"Engines, spark-ignition reciprocating, displaci",7115,"Internal combustion engines, not for aircraft"
840732,"Engines, spark-ignition reciprocating, displaci",7115,"Internal combustion engines, not for aircraft"
840733,"Engines, spark-ignition reciprocating displacin",7115,"Internal combustion engines, not for aircraft"
840734,"Engines, spark-ignition reciprocating displacin",7115,"Internal combustion engines, not for aircraft"
840790,"Engines, spark-ignition type nes",7115,"Internal combustion engines, not for aircraft"
840810,"Marine propulsion engines, diesel",7115,"Internal combustion engines, not for aircraft"
840820,"Engines, diesel, for the vehicles of Chapter 87",7115,"Internal combustion engines, not for aircraft"
840890,"Engines, diesel nes",7115,"Internal combustion engines, not for aircraft"
840910,Parts for spark-ignition type aircraft engines,71141,Internal combustion engines for aircraft
840991,Parts for spark-ignition type engines nes,7115,"Internal combustion engines, not for aircraft"
840999,Parts for diesel and semi-diesel engines,7115,"Internal combustion engines, not for aircraft"
841011,Hydraulic turbines & water wheels of a power no,71181,Water turbines & other water engines
841012,Hyd turbines & water wheels of a power exc 1000,71181,Water turbines & other water engines
841013,Hydraulic turbines and water wheels of a power,71181,Water turbines & other water engines
841090,Parts of hydraulic turbines & water wheels incl,71181,Water turbines & other water engines
841111,Turbo-jets of a thrust not exceeding 25 KN,71142,Jet & gas turbines for aircraft
841112,Turbo-jets of a thrust exceeding 25 KN,71142,Jet & gas turbines for aircraft
841121,Turbo-propellers of a power not exceeding 1100,71142,Jet & gas turbines for aircraft
841122,Turbo-propellers of a power exceeding 1100 KW,71142,Jet & gas turbines for aircraft
841181,Gas turbines nes of a power not exceeding 5000,7116,"Gas turbines, other than for aircraft"
841182,Gas turbines nes of a power exceeding 5000 KW,7116,"Gas turbines, other than for aircraft"
841191,Parts of turbo-jets or turbo-propellers,71142,Jet & gas turbines for aircraft
841199,Parts of gas turbines nes,7116,"Gas turbines, other than for aircraft"
841210,Reaction engines nes other than turbo jets,71142,Jet & gas turbines for aircraft
841221,Hydraulic power engines & motors linear acting,71181,Water turbines & other water engines
841229,Hydraulic power engines & motors nes,71189,"Engines, wind, hot air engines not water engines"
841231,Pneumatic power engines & motors linear acting,71181,Water turbines & other water engines
841239,Pneumatic power engines & motors nes,71189,"Engines, wind, hot air engines not water engines"
841280,Engines and motors nes,71189,"Engines, wind, hot air engines not water engines"
841290,Parts of hydraulic & pneumatic & other power en,7116,"Gas turbines, other than for aircraft"
841311,Pumps with or w/o a meas device for disp fuel/l,71921,Pumps for liquids
841319,Pumps fitted or designed to be fitted with a me,71921,Pumps for liquids
841320,"Hand pumps nes, o/t those of subheading No 8413",71921,Pumps for liquids
841330,"Fuel, lubricating or cooling medium pumps for i",71921,Pumps for liquids
841340,Concrete pumps,71921,Pumps for liquids
841350,Reciprocating positive displacement pumps nes,71921,Pumps for liquids
841360,Rotary positive displacement pumps nes,71921,Pumps for liquids
841370,Centrifugal pumps nes,71921,Pumps for liquids
841381,Pumps nes,71921,Pumps for liquids
841382,Liquid elevators,71921,Pumps for liquids
841391,Parts of pumps for liquid whether or not fitted,71921,Pumps for liquids
841392,Parts of liquid elevators,71921,Pumps for liquids
841410,Vacuum pumps,71922,"Pumps for gases, etc."
841420,Hand or foot-operated air pumps,71922,"Pumps for gases, etc."
841430,Compressors of a kind used in refrigerating equ,71922,"Pumps for gases, etc."
841440,Air compressors mounted on a wheeled chassis fo,71922,"Pumps for gases, etc."
841451,"Fans: table,roof etc with a self-cont elec mtr",72503,Electro mechanical domestic appliances n.e.s
841459,Fans nes,71922,"Pumps for gases, etc."
841460,Hoods having a maximum horizontal side not exce,71922,"Pumps for gases, etc."
841480,"Air or gas compressors, hoods",71922,"Pumps for gases, etc."
841490,"Parts of vacuum pumps, compressors, fans, blowe",71923,Centrifuges & filtering machinery
841510,"Air conditioning machines window or wall types,",71912,Air conditioning machines
841581,Air cond mach nes inc a ref unit and a valve fo,71912,Air conditioning machines
841582,"Air cond mach nes, inc a refrigerating unit",71912,Air conditioning machines
841583,"Air cond mach nes, not incorporating refrigerat",71912,Air conditioning machines
841590,Parts of air conditioning machines,71912,Air conditioning machines
841610,Furnace burners for liquid fuel,71913,"Furnace burners, mechanical stokers, etc."
841620,"Furnace burners nes, including combination burn",71913,"Furnace burners, mechanical stokers, etc."
841630,"Mech.stokers, mech.grates, mech.ash dischargers",71913,"Furnace burners, mechanical stokers, etc."
841690,"Parts of furnace burners,mech stokers grates,as",71913,"Furnace burners, mechanical stokers, etc."
841710,"Furnaces&ovens n-elec for the roast,melt or h-t",71914,Indust. & laboratory furnaces & ovens non elec.
841720,"Bakery ovens, including biscuit ovens, non-elec",71914,Indust. & laboratory furnaces & ovens non elec.
841780,"Industrial or lab furnaces & ovens, inc inciner",71914,Indust. & laboratory furnaces & ovens non elec.
841790,Parts of industrial or lab furnaces & ovens inc,71914,Indust. & laboratory furnaces & ovens non elec.
841810,"Combined refrigerator-freezers, fitted with sep",72501,"Domestic refrigerators, electrical"
841821,"Refrigerators, household type, compression-type",72501,"Domestic refrigerators, electrical"
841822,"Refrigerators, household type, absorption-type,",72501,"Domestic refrigerators, electrical"
841829,"Refrigerators, household type, nes",72501,"Domestic refrigerators, electrical"
841830,"Freezers of the chest type, not exceeding 800 l",72501,"Domestic refrigerators, electrical"
841840,"Freezers of the upright type, not exceeding 900",72501,"Domestic refrigerators, electrical"
841850,"Other refrigerating or freezing chests,cabinets",71915,Refrigerators not domestic & oth  refrig equip.
841861,Compression type refrigrting or freez equip who,71915,Refrigerators not domestic & oth  refrig equip.
841869,Refrigerating or freezing equipment nes,71915,Refrigerators not domestic & oth  refrig equip.
841891,Furniture designed to receive refrigerating or,71915,Refrigerators not domestic & oth  refrig equip.
841899,"Parts of refrigerating or freezing equipment, n",71915,Refrigerators not domestic & oth  refrig equip.
841911,Instantaneous gas water heaters,71919,Other app for treating mat. with heat or cold
841919,"Instantaneous or storage water heaters, non-ele",71919,Other app for treating mat. with heat or cold
841920,"Medical, surgical or laboratory sterilizers",71919,Other app for treating mat. with heat or cold
841931,Dryers for agricultural products,71919,Other app for treating mat. with heat or cold
841932,"Dryers for wood, paper pulp, paper or paperboar",71919,Other app for treating mat. with heat or cold
841939,"Non-domestic, non-electric dryers nes",71919,Other app for treating mat. with heat or cold
841940,Distilling or rectifying plant,71919,Other app for treating mat. with heat or cold
841950,"Heat exchange units, non-domestic, non-electric",71919,Other app for treating mat. with heat or cold
841960,Machinery for liquefying air or other gases,71919,Other app for treating mat. with heat or cold
841981,Machinery for making hot drinks or for cooking,71919,Other app for treating mat. with heat or cold
841989,"Machinery, plant or laboratory equip for treat",71919,Other app for treating mat. with heat or cold
841990,"Parts of machinery, plant and equipment of head",71919,Other app for treating mat. with heat or cold
842010,"Calendering or rolling machines, excluding for",71961,Calendaring mach.& similar rolling machines
842091,"Cylinders for calendering or rolling mach, excl",71961,Calendaring mach.& similar rolling machines
842099,"Parts of calendering or rolling mach nes, exclu",71961,Calendaring mach.& similar rolling machines
842111,Cream separators,71923,Centrifuges & filtering machinery
842112,"Clothes-dryers, centrifugal",71923,Centrifuges & filtering machinery
842119,Centrifuges nes,71923,Centrifuges & filtering machinery
842121,Filtering or purifying machinery and apparatus,71923,Centrifuges & filtering machinery
842122,Filtering or purifying machinery and apparatus,71923,Centrifuges & filtering machinery
842123,Oil or petrol-filters for internal combustion e,71923,Centrifuges & filtering machinery
842129,Filtering or purifying machinery and apparatus,71923,Centrifuges & filtering machinery
842131,Intake air filters for internal combustion engi,71923,Centrifuges & filtering machinery
842139,Filtering or purifying machinery and apparatus,71923,Centrifuges & filtering machinery
842191,"Parts of centrifuges, including centrifugal dry",71923,Centrifuges & filtering machinery
842199,Parts for filtering or purifying mchy & apparat,71923,Centrifuges & filtering machinery
842211,Dish washing machines of the HH type,71962,Mach. for cleaning or filling containers
842219,Dish washing machines nes,71962,Mach. for cleaning or filling containers
842220,Machinery for cleaning or drying bottles or con,71962,Mach. for cleaning or filling containers
842230,Mach for fil/clos/seal/etc.btle/can/box/bag/ctn,71962,Mach. for cleaning or filling containers
842240,Packing or wrapping machinery nes,71962,Mach. for cleaning or filling containers
842290,"Pts of dish washing,cleaning or drying containe",71962,Mach. for cleaning or filling containers
842310,"Personal weighing machines, including baby scal",71963,Weighing machinery and weights therefore
842320,Scales for continuous weighing of goods on conv,71963,Weighing machinery and weights therefore
842330,"Constant weight scales, including hopper scales",71963,Weighing machinery and weights therefore
842381,Weighing machinery having a maximum weighing ca,71963,Weighing machinery and weights therefore
842382,Weighing machinery having a maximum weighing ca,71963,Weighing machinery and weights therefore
842389,"Weighing machinery, nes",71963,Weighing machinery and weights therefore
842390,Weighing machine weights of all kinds; parts of,71963,Weighing machinery and weights therefore
842410,"Fire extinguishers, whether or not charged",71964,Spraying machinery
842420,Spray guns and similar appliances,71964,Spraying machinery
842430,Steam or sand blasting machines and similar jet,71964,Spraying machinery
842481,Mech appl for proj/disp or spraying liquids or,71964,Spraying machinery
842489,Mech appl (whether or not hand-op) for proj/dis,71964,Spraying machinery
842490,Pts of mech app (hand-op or not) for proj/disp,71964,Spraying machinery
842511,Pulley tackle/hoists electric (exc skip hoists/,71931,Lifting & loading machinery
842519,Pulley tackle/hoists nes (exc skip hoists or ho,71931,Lifting & loading machinery
842520,Pit-head winding gear winches specially designe,71931,Lifting & loading machinery
842531,Winches or capstans nes powered by electric mot,71931,Lifting & loading machinery
842539,Winches or captsans nes,71931,Lifting & loading machinery
842541,Built-in jacking systems of a type used in gara,71931,Lifting & loading machinery
842542,Jacks & hoists nes hydraulic,71931,Lifting & loading machinery
842549,Jacks & hoists nes,71931,Lifting & loading machinery
842611,Gantry & overhead travelling cranes on fixed su,71931,Lifting & loading machinery
842612,Mobile lifting frames on tyres and straddle car,71932,Fork lift trucks for moving goods within plant
842619,Transporter or bridge cranes,71931,Lifting & loading machinery
842620,Tower cranes,71931,Lifting & loading machinery
842630,Portal or pedestal jib cranes,71931,Lifting & loading machinery
842641,Derricks/cranes or works trucks fitted with a c,71932,Fork lift trucks for moving goods within plant
842649,"Derricks, cranes or work trucks fitted with a c",71932,Fork lift trucks for moving goods within plant
842691,Cranes designed for mounting on road vehicles,71931,Lifting & loading machinery
842699,Cranes or derricks nes,71931,Lifting & loading machinery
842710,Self-propelled works trucks powered by an elect,71932,Fork lift trucks for moving goods within plant
842720,Self-propelled works trucks nes,71932,Fork lift trucks for moving goods within plant
842790,Trucks fitted with lifting or handling equipmen,71931,Lifting & loading machinery
842810,Lifts and skip hoists,71931,Lifting & loading machinery
842820,Pneumatic elevators and conveyors,71931,Lifting & loading machinery
842831,Cont-action elevators/conveyors for goods/mat s,71931,Lifting & loading machinery
842832,"Cont-action elevators/conveyors for goods/mat,",71931,Lifting & loading machinery
842833,"Cont-action elevators/conveyors for goods/mat,",71931,Lifting & loading machinery
842839,Cont-action elevators/conveyors for goods/mat n,71931,Lifting & loading machinery
842840,Escalators and moving walkways,71931,Lifting & loading machinery
842850,Wagon handling equipment,71931,Lifting & loading machinery
842860,"Teleferics,chair-lifts,ski-draglines; traction",71931,Lifting & loading machinery
842890,"Lifting, handling, loading or unloading machine",71931,Lifting & loading machinery
842911,"Bulldozers and angledozers, crawler type",71842,"Excavating, levelling, boring, etc. Machinery"
842919,"Bulldozers and angledozers, wheeled",71842,"Excavating, levelling, boring, etc. Machinery"
842920,"Graders and levellers, self-propelled",71842,"Excavating, levelling, boring, etc. Machinery"
842930,"Scrapers, self-propelled",71842,"Excavating, levelling, boring, etc. Machinery"
842940,"Tamping machines and road rollers, self-propell",71841,"Road rollers, mechanically propelled"
842951,Front end shovel loaders,71842,"Excavating, levelling, boring, etc. Machinery"
842952,Shovels and excavators with a 360 revolving sup,71842,"Excavating, levelling, boring, etc. Machinery"
842959,Self-propelled excavating machinery nes,71842,"Excavating, levelling, boring, etc. Machinery"
843010,Pile-drivers and pile-extractors,71842,"Excavating, levelling, boring, etc. Machinery"
843020,"Snow-ploughs and snow-blowers, not self-propell",71842,"Excavating, levelling, boring, etc. Machinery"
843031,"Coal or rock cutters, self-propelled",71842,"Excavating, levelling, boring, etc. Machinery"
843039,"Coal or rock cutters, not self-propelled",71842,"Excavating, levelling, boring, etc. Machinery"
843041,"Boring or sinking machinery nes, self-propelled",71842,"Excavating, levelling, boring, etc. Machinery"
843049,"Boring or sinking machinery nes, not self-prope",71842,"Excavating, levelling, boring, etc. Machinery"
843050,"Construction equipment, self-propelled nes",71842,"Excavating, levelling, boring, etc. Machinery"
843061,"Tamping or compacting machinery, not self-prope",71842,"Excavating, levelling, boring, etc. Machinery"
843062,"Scrapers, not self-propelled",71842,"Excavating, levelling, boring, etc. Machinery"
843069,"Construction equipment, not self-propelled nes",71842,"Excavating, levelling, boring, etc. Machinery"
843110,Parts of machinery of heading No 84.25,71931,Lifting & loading machinery
843120,Parts of fork-lift and other works trucks fitte,71931,Lifting & loading machinery
843131,"Parts of lifts, skip hoist or escalators",71931,Lifting & loading machinery
843139,"Parts of lifting, handling, loading or unloadin",71931,Lifting & loading machinery
843141,"Buckets, shovels, grabs and grips of excavating",71842,"Excavating, levelling, boring, etc. Machinery"
843142,Bulldozer and angledozer blades,71842,"Excavating, levelling, boring, etc. Machinery"
843143,"Parts of boring or sinking machinery, whether o",71842,"Excavating, levelling, boring, etc. Machinery"
843149,"Parts of cranes, work-trucks, shovels, and othe",71931,Lifting & loading machinery
843210,Ploughs,7121,Agricultural machinery for cultivating the soil
843221,Disc harrows,7121,Agricultural machinery for cultivating the soil
843229,"Scarifiers, cultivators, weeders and hoes",7121,Agricultural machinery for cultivating the soil
843230,"Seeders, planters and transplanters",7121,Agricultural machinery for cultivating the soil
843240,Manure spreaders and fertiliser distributors,7121,Agricultural machinery for cultivating the soil
843280,"Rollers, stone-removers and oth soil preparatio",7121,Agricultural machinery for cultivating the soil
843290,Parts for rollers and other soil preparation or,7121,Agricultural machinery for cultivating the soil
843311,"Mowers, powered, lawn, with horizontal cutting",7122,"Agricultural machinery for harvesting, threshing"
843319,"Mowers, powered, lawn, nes",7122,"Agricultural machinery for harvesting, threshing"
843320,Mowers for hay etc including cutter bars for tr,7122,"Agricultural machinery for harvesting, threshing"
843330,Hay tedders and rakes and other haymaking machi,7122,"Agricultural machinery for harvesting, threshing"
843340,"Straw or fodder balers, including pick-up baler",7122,"Agricultural machinery for harvesting, threshing"
843351,Combine harvester-threshers,7122,"Agricultural machinery for harvesting, threshing"
843352,Threshing machinery nes,7122,"Agricultural machinery for harvesting, threshing"
843353,Root or tuber harvesting machines,7122,"Agricultural machinery for harvesting, threshing"
843359,Harvesting machinery nes,7122,"Agricultural machinery for harvesting, threshing"
843360,"Machines for cleaning, sorting or grading eggs,",7122,"Agricultural machinery for harvesting, threshing"
843390,"Parts of harvesting, threshing and oth agricult",7122,"Agricultural machinery for harvesting, threshing"
843410,Milking machines,71239,Other dairy machinery
843420,Dairy machinery,71239,Other dairy machinery
843490,Parts of milking machines and dairy machinery,71239,Other dairy machinery
843510,"Presses, crushers &sim mach used in the mfg of",71291,Presses for wine making
843590,"Parts of presses, crushers & sim mach used in t",71291,Presses for wine making
843610,Machinery for preparing animal feeding stuffs,71299,Other agricultural machinery
843621,Poultry incubators and brooders,71299,Other agricultural machinery
843629,"Poultry-keeping machinery, nes",71299,Other agricultural machinery
843680,Agri/hortic/forestry bee-keeping mach nes inc g,71299,Other agricultural machinery
843691,Parts of poultry-keeping machinery,71299,Other agricultural machinery
843699,Parts of agr/hort/forestry/bee-keeping mach nes,71299,Other agricultural machinery
843710,"Machines for cleaning/sorting or grading seed,g",7122,"Agricultural machinery for harvesting, threshing"
843780,Mach for milling/working of cereals/ dried legu,71831,"Machinery for milling grain, etc."
843790,"Pts of clean/sort mach etc for seed/grn, mill/w",71831,"Machinery for milling grain, etc."
843810,"Bakery mach and machy for the mfg of macaroni,",71839,Other food processing machines
843820,"Machinery for the manufacture of confectionary,",71839,Other food processing machines
843830,Machinery for sugar manufacture,71839,Other food processing machines
843840,Brewery machinery,71839,Other food processing machines
843850,Machinery for the preparation of meat or poultr,71839,Other food processing machines
843860,"Machinery for the preparation of fruits, nuts o",71839,Other food processing machines
843880,Mach for the ind prep/mfr of food/ drink exc fo,71839,Other food processing machines
843890,Pts of mach for the ind prep/mfr of food etc ex,71839,Other food processing machines
843910,Machinery for making pulp of fibrous cellulosic,71811,Machinery for making or finishing cel. pulp
843920,Machinery for making paper or paperboard,71811,Machinery for making or finishing cel. pulp
843930,Machinery for finishing paper or paperboard,71811,Machinery for making or finishing cel. pulp
843991,Parts of mach for making pulp of fibrous cellul,71811,Machinery for making or finishing cel. pulp
843999,Parts of mach for making or finishing paper or,71811,Machinery for making or finishing cel. pulp
844010,"Book-binding machinery, including book-sewing m",71821,Bookbinding machinery
844090,Parts of book-binding machinery including book-,71821,Bookbinding machinery
844110,"Cutting machines for paper pulp, paper or paper",71812,Paper cutting machines
844120,"Machines for making bags, sacks or envelopes of",71812,Paper cutting machines
844130,"Mach for making boxes or sim cont, of paper or",71812,Paper cutting machines
844140,"Machines for moulding articles in paper pulp, p",71812,Paper cutting machines
844180,"Machinery for making up paper pulp, paper or pa",71812,Paper cutting machines
844190,"Pts of mach for making up paper pulp,paper or p",71812,Paper cutting machines
844210,Phototype-setting and composing machines,71822,"Type making & setting machinery, etc."
844220,Mach app&equip for type-set or comp by oth proc,71822,"Type making & setting machinery, etc."
844230,Mach app & equip for preparing or making printi,71822,"Type making & setting machinery, etc."
844240,Pts of mach/app&equip for type-set or type-foun,71822,"Type making & setting machinery, etc."
844250,"Printing type,blocks,plates,cylinders&oth print",71822,"Type making & setting machinery, etc."
844311,Reel fed offset printing machinery,71829,Other printing machinery
844312,"Sheet fed, office type (sheet size not exc-22x3",71829,Other printing machinery
844319,Offset printing machinery nes,71829,Other printing machinery
844321,Reel fed letterpress printing mach exc flexogra,71829,Other printing machinery
844329,Letterpress printing machinery nes exc flexogra,71829,Other printing machinery
844330,Flexographic printing machinery,71829,Other printing machinery
844340,Gravure printing machinery,71829,Other printing machinery
844350,Printing machinery nes,71829,Other printing machinery
844360,Machines for uses ancillary to printing,71829,Other printing machinery
844390,Parts of printing machinery & machines for uses,71829,Other printing machinery
844400,"Machines for extruding, drawing, text or cuttin",71711,"Spinning, extruding, etc. machines"
844511,Textile carding machines,71711,"Spinning, extruding, etc. machines"
844512,Textile combing machines,71711,"Spinning, extruding, etc. machines"
844513,Textile drawing or roving machines,71711,"Spinning, extruding, etc. machines"
844519,Textile preparing machines nes,71711,"Spinning, extruding, etc. machines"
844520,Textile spinning machines,71711,"Spinning, extruding, etc. machines"
844530,Textile doubling or twisting machines,71711,"Spinning, extruding, etc. machines"
844540,Textile winding (including weft-winding) or ree,71711,"Spinning, extruding, etc. machines"
844590,Machinery for producing or preparing textile ya,71712,"Weaving, knitting, etc. machines"
844610,Machines for weaving fabrics of a width not exc,71712,"Weaving, knitting, etc. machines"
844621,Machines for weaving fabrics of a width exc 30,71712,"Weaving, knitting, etc. machines"
844629,Machines for weaving fabrics of a width exceedi,71712,"Weaving, knitting, etc. machines"
844630,Machines for weaving fabrics of a width exceedi,71712,"Weaving, knitting, etc. machines"
844711,Circular knitting machines with cylinder diamet,71712,"Weaving, knitting, etc. machines"
844712,Circular knitting machines with cylinder diamet,71712,"Weaving, knitting, etc. machines"
844720,Flat knitting machines; stitch-bonding machines,71712,"Weaving, knitting, etc. machines"
844790,Mach for making gimped yarn/tulle/lace/embroide,71712,"Weaving, knitting, etc. machines"
844811,"Dobbies,Jacquards,card reducing, for use with m",71713,Machines aux. of those of 717 12
844819,Auxiliary machinery nes for machines of heading,71713,Machines aux. of those of 717 12
844820,Pts & access of mach of hdg No 84.44 or of thei,71713,Machines aux. of those of 717 12
844831,Card clothing for hdg No 84.45,71713,Machines aux. of those of 717 12
844832,"Pts&access of mach for prep text fib,(exc card",71713,Machines aux. of those of 717 12
844833,"Spindles,spindle flyers,spinning rings&ring tra",71713,Machines aux. of those of 717 12
844839,Pts & access of mach of heading No 84.45 or of,71713,Machines aux. of those of 717 12
844841,Shuttles for weaving machines (looms),71713,Machines aux. of those of 717 12
844842,"Reeds for looms, healds & heald-frames for weav",71713,Machines aux. of those of 717 12
844849,Parts and accessories of weaving mches or of th,71713,Machines aux. of those of 717 12
844851,"Sinkers,needles&oth art. used in form stitches",71713,Machines aux. of those of 717 12
844859,Parts&access of machines of hdg No 84.47 or of,71713,Machines aux. of those of 717 12
844900,Mach for the mfr or fin of felt or n-wov in the,71714,Machinery for manufacturing/finishing of felt
845011,"Automatic washing machines, of a dry linen capa",72502,Domestic washing machines whether or not elec.
845012,Washing machines of a dry linen capacity =<10kg,72502,Domestic washing machines whether or not elec.
845019,Household or laundry-type washing mach of a dry,72502,Domestic washing machines whether or not elec.
845020,Household or laundry-type washing mach of a dry,71715,"Textile bleaching, washing, dressing, etc. Mach."
845090,Parts of household or laundry-type washing mach,71715,"Textile bleaching, washing, dressing, etc. Mach."
845110,Dry-cleaning machines o/t hdg No 84.50,71715,"Textile bleaching, washing, dressing, etc. Mach."
845121,Drying machines (o/t hdg No 84.50) each of a dr,71715,"Textile bleaching, washing, dressing, etc. Mach."
845129,Drying machines (o/t No 84.50) nes,71715,"Textile bleaching, washing, dressing, etc. Mach."
845130,Ironing mach & presses (including fusing presse,71715,"Textile bleaching, washing, dressing, etc. Mach."
845140,"Washing, bleaching or dyeing machines (o/t mach",71715,"Textile bleaching, washing, dressing, etc. Mach."
845150,"Mach for reeling,unreeling,folding,cut or pink",71715,"Textile bleaching, washing, dressing, etc. Mach."
845180,Mach for wring/dress/finishing/coating or impre,71715,"Textile bleaching, washing, dressing, etc. Mach."
845190,Pts of washing/cleaning/drying/ironing/ dyeing,71715,"Textile bleaching, washing, dressing, etc. Mach."
845210,Household type sewing machines,7173,Sewing machines
845221,"Automatic sewing machines, other than book-sewi",7173,Sewing machines
845229,"Sewing machines, other than book-sewing machine",7173,Sewing machines
845230,Sewing machine needles,7173,Sewing machines
845240,"Furniture, bases and covers for sewing machines",7173,Sewing machines
845290,"Parts of sewing machines, nes",7173,Sewing machines
845310,"Machinery for preparing,tanning or working hide",7172,Machinery ex. sewing mach. For working hides etc
845320,Machinery for making or repairing footwear,7172,Machinery ex. sewing mach. For working hides etc
845380,"Mach for making or repair art of hides,skins or",7172,Machinery ex. sewing mach. For working hides etc
845390,Pts of mach for prep etc hides skin leather or,7172,Machinery ex. sewing mach. For working hides etc
845410,Converters used in metallurgy or metal foundrie,71521,"Converters, ladles, ingot moulds & castings"
845420,Ingot moulds & ladles used in metallurgy or met,71521,"Converters, ladles, ingot moulds & castings"
845430,Casting machines used in metallurgy or metal fo,71521,"Converters, ladles, ingot moulds & castings"
845490,Pts of converters/ladles/ingot moulds&casting m,71521,"Converters, ladles, ingot moulds & castings"
845510,"Tube mills, metal rolling",71522,"Rolling mills & rolls, for metalworking"
845521,Hot or combination hot & cold metal rolling mil,71522,"Rolling mills & rolls, for metalworking"
845522,Cold metal rolling mills,71522,"Rolling mills & rolls, for metalworking"
845530,Rolls for metal rolling mills,71522,"Rolling mills & rolls, for metalworking"
845590,Parts of metal rolling mills & rolls,71522,"Rolling mills & rolls, for metalworking"
845610,Mach-tls for work any mat by rem of mat optd by,7198,"Machinery and mechanical appliances, n.e.s."
845620,Mach-tls for work any mat by rem of mat optd by,7151,Machine tools for working metals
845630,Mach-tls for work any mat by rem of mat optd by,7151,Machine tools for working metals
845690,Mach-tls for work any mat by rem of mat optd by,7151,Machine tools for working metals
845710,"Machining centres, for working metal",7151,Machine tools for working metals
845720,Unit construction machines (single sta) for wor,7151,Machine tools for working metals
845730,Multi-station transfer machines for working met,7151,Machine tools for working metals
845811,Horizontal lathes numerically controlled for re,7151,Machine tools for working metals
845819,Horizontal lathes nes for removing metal,7151,Machine tools for working metals
845891,Lathes nes numerically controlled for removing,7151,Machine tools for working metals
845899,Lathes nes for removing metal,7151,Machine tools for working metals
845910,Way-type unit head mches for removing metal,7151,Machine tools for working metals
845921,Drilling mches nes; numerically controlled for,7151,Machine tools for working metals
845929,"Drilling mches nes, for removing metal",7151,Machine tools for working metals
845931,"Boring-milling mches nes, numerically controlle",7151,Machine tools for working metals
845939,Boring-milling mches nes for removing metal,7151,Machine tools for working metals
845940,Boring machines nes for removing metal,7151,Machine tools for working metals
845951,"Milling mach, knee-type numerically controlled",7151,Machine tools for working metals
845959,"Milling mach, knee-type nes for removing metal",7151,Machine tools for working metals
845961,"Milling machines nes, numerically controlled fo",7151,Machine tools for working metals
845969,"Milling machines nes, for removing metal",7151,Machine tools for working metals
845970,Threading or tapping machines nes for removing,7151,Machine tools for working metals
846011,Fl-surf grinding mach where the pos of one axis,7151,Machine tools for working metals
846019,Fl-surf grinding mach where the pos of one axis,7151,Machine tools for working metals
846021,Grinding mach where pos of one axis to an acc t,7151,Machine tools for working metals
846029,Grinding mach where pos of one axis to an acc t,7151,Machine tools for working metals
846031,Sharpening (tool or cutter grinding) mach n/c f,7151,Machine tools for working metals
846039,Sharpening (tool or cutter grinding) mach nes f,7151,Machine tools for working metals
846040,Honing or lapping machines for removing metal,7151,Machine tools for working metals
846090,Mach-tools for deburring polishing etc for fin,7151,Machine tools for working metals
846110,Planing machines by removing metal,7151,Machine tools for working metals
846120,Shaping or slotting machines by removing metal,7151,Machine tools for working metals
846130,Broaching machines by removing metal,7151,Machine tools for working metals
846140,"Gear cutting, gear grinding or gear finishing m",7151,Machine tools for working metals
846150,Sawing or cutting-off machines by removing meta,7151,Machine tools for working metals
846190,Filing or engraving mach(o/t those of hdg 84.59,7151,Machine tools for working metals
846210,Forging or die-stamping mach (inc presses) and,7151,Machine tools for working metals
846221,Bending folding stgting or flattening mach (inc,7151,Machine tools for working metals
846229,Bending/folding/stgting or flattening mach (inc,7151,Machine tools for working metals
846231,Shearing mach (inc presses) o/t combined punch/,7151,Machine tools for working metals
846239,Shearing mach (inc presses) o/t combined pnnch/,7151,Machine tools for working metals
846241,Punching/notching mach including comb punch/she,7151,Machine tools for working metals
846249,Punching/notching mach including comb punch/she,7151,Machine tools for working metals
846291,Hydraulic presses for working metal,7151,Machine tools for working metals
846299,Presses nes for working metal,7151,Machine tools for working metals
846310,Draw-benches for bars/tubes/profiles wire or th,7151,Machine tools for working metals
846320,Thread rolling machines for working metal,7151,Machine tools for working metals
846330,Machines for working metal wire,7151,Machine tools for working metals
846390,Mach-tls for wrkg mtl/sntrd mtl carbd or cermet,7151,Machine tools for working metals
846410,Sawing mach for wrkg stone/ceram/concr/asb/ceme,71951,Machine tools for working minerals
846420,Grindg/polish mach for wrkg ston/ceram/concr/as,71951,Machine tools for working minerals
