HS 2002 Product Code,HS 2002 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
846011,Numerically controlled,3823,Manufacture of metal and wood working machinery
846019,Other,3823,Manufacture of metal and wood working machinery
846021,Numerically controlled,3823,Manufacture of metal and wood working machinery
846029,Other,3823,Manufacture of metal and wood working machinery
846031,Numerically controlled,3823,Manufacture of metal and wood working machinery
846039,Other,3823,Manufacture of metal and wood working machinery
846040,Honing or lapping machines,3823,Manufacture of metal and wood working machinery
846090,Other,3823,Manufacture of metal and wood working machinery
846120,Shaping or slotting machines,3823,Manufacture of metal and wood working machinery
846130,Broaching machines,3823,Manufacture of metal and wood working machinery
846140,"Gear cutting, gear grinding or gear finishing machines",3823,Manufacture of metal and wood working machinery
846150,Sawing or cuttingoff machines,3823,Manufacture of metal and wood working machinery
846190,Other,3823,Manufacture of metal and wood working machinery
846210,Forging or diestamping machines (including presses) and hammers,3823,Manufacture of metal and wood working machinery
846221,Numerically controlled,3823,Manufacture of metal and wood working machinery
846229,Other,3823,Manufacture of metal and wood working machinery
846231,Numerically controlled,3823,Manufacture of metal and wood working machinery
846239,Other,3823,Manufacture of metal and wood working machinery
846241,Numerically controlled,3823,Manufacture of metal and wood working machinery
846249,Other,3823,Manufacture of metal and wood working machinery
846291,Hydraulic presses,3823,Manufacture of metal and wood working machinery
846299,Other,3823,Manufacture of metal and wood working machinery
846310,"Drawbenches for bars, tubes, profiles, wire or the like",3823,Manufacture of metal and wood working machinery
846320,Thread rolling machines,3823,Manufacture of metal and wood working machinery
846330,Machines for working wire,3823,Manufacture of metal and wood working machinery
846390,Other,3823,Manufacture of metal and wood working machinery
846410,Sawing machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846420,Grinding or polishing machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846490,Other,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846510,Machines which can carry out different types of machining operations without tool change between such operations,3823,Manufacture of metal and wood working machinery
846591,Sawing machines,3823,Manufacture of metal and wood working machinery
846592,"Planing, milling or moulding (by cutting) machines",3823,Manufacture of metal and wood working machinery
846593,"Grinding, sanding or polishing machines",3823,Manufacture of metal and wood working machinery
846594,Bending or assembling machines,3823,Manufacture of metal and wood working machinery
846595,Drilling or morticing machines,3823,Manufacture of metal and wood working machinery
846596,"Splitting, slicing or paring machines",3823,Manufacture of metal and wood working machinery
846599,Other,3823,Manufacture of metal and wood working machinery
846610,Tool holders and selfopening dieheads,3823,Manufacture of metal and wood working machinery
846620,Work holders,3823,Manufacture of metal and wood working machinery
846630,Dividing heads and other special attachments for machinetools,3823,Manufacture of metal and wood working machinery
846691,For machines of heading 84.64,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846692,For machines of heading 84.65,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846693,For machines of headings 84.56 to 84.61,3823,Manufacture of metal and wood working machinery
846694,For machines of heading 84.62 or 84.63,3823,Manufacture of metal and wood working machinery
846711,Rotary type (including combined rotarypercussion),3829,Machinery and equipment except electrical not elsewhere classified
846719,Other,3829,Machinery and equipment except electrical not elsewhere classified
846721,Drills of all kinds,3823,Manufacture of metal and wood working machinery
846722,Saws,3823,Manufacture of metal and wood working machinery
846729,Other,3823,Manufacture of metal and wood working machinery
846781,Chain saws,3829,Machinery and equipment except electrical not elsewhere classified
846789,Other,3829,Machinery and equipment except electrical not elsewhere classified
846791,Of chain saws,3829,Machinery and equipment except electrical not elsewhere classified
846792,Of pneumatic tools,3829,Machinery and equipment except electrical not elsewhere classified
846799,Other,3829,Machinery and equipment except electrical not elsewhere classified
846810,Handheld blow pipes,3823,Manufacture of metal and wood working machinery
846820,Other gas-operated machinery and apparatus,3823,Manufacture of metal and wood working machinery
846880,Other machinery and apparatus,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846890,Parts,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846911,Wordprocessing machines,3825,"Manufacture of office, computing and accounting machinery"
846912,Automatic typewriters,3825,"Manufacture of office, computing and accounting machinery"
846920,"Other typewriters, electric",3825,"Manufacture of office, computing and accounting machinery"
846930,"Other typewriters, nonelectric",3825,"Manufacture of office, computing and accounting machinery"
847010,"Electronic calculators capable of operation without an external source of electric power and pocketsize data recording, reproducing and displaying machines with calculating functions",3825,"Manufacture of office, computing and accounting machinery"
847021,Incorporating a printing device,3825,"Manufacture of office, computing and accounting machinery"
847029,Other,3825,"Manufacture of office, computing and accounting machinery"
847030,Other calculating machines,3825,"Manufacture of office, computing and accounting machinery"
847040,Accounting machines,3825,"Manufacture of office, computing and accounting machinery"
847050,Cash registers,3825,"Manufacture of office, computing and accounting machinery"
847090,Other,3825,"Manufacture of office, computing and accounting machinery"
847110,Analogue or hybrid automatic data processing machines,3825,"Manufacture of office, computing and accounting machinery"
847130,"Portable digital automatic data processing machines, weighing not more than 10 kg, consisting of a least a central processing unit, a keyboard and a display",3825,"Manufacture of office, computing and accounting machinery"
847141,"Comprising in the same housing at least a central processing unit and an input and output unit, whether or not combined",3825,"Manufacture of office, computing and accounting machinery"
847149,"Other, presented in the form of systems",3825,"Manufacture of office, computing and accounting machinery"
847150,"Digital processing units other than those of subheading 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of unit : storage units, input units, output units",3825,"Manufacture of office, computing and accounting machinery"
847160,"Input or output units, whether or not containing storage units in the same housing",3825,"Manufacture of office, computing and accounting machinery"
847170,Storage units,3825,"Manufacture of office, computing and accounting machinery"
847180,Other units of automatic data processing machines,3825,"Manufacture of office, computing and accounting machinery"
847190,Other,3825,"Manufacture of office, computing and accounting machinery"
847210,Duplicating machines,3825,"Manufacture of office, computing and accounting machinery"
847220,Addressing machines and address plate embossing machines,3825,"Manufacture of office, computing and accounting machinery"
847230,"Machines for sorting or folding mail or for inserting mail in envelopes or bands, machines for opening, closing or sealing mail and machines for affixing or cancelling postage stamps",3825,"Manufacture of office, computing and accounting machinery"
847290,Other,3825,"Manufacture of office, computing and accounting machinery"
847310,Parts and accessories of the machines of heading 84.69,3825,"Manufacture of office, computing and accounting machinery"
847321,"Of the electronic calculating machines of subheading 8470.10, 8470.21 or 8470.29",3825,"Manufacture of office, computing and accounting machinery"
847329,Other,3825,"Manufacture of office, computing and accounting machinery"
847330,Parts and accessories of the machines of heading 84.71,3825,"Manufacture of office, computing and accounting machinery"
847340,Parts and accessories of the machines of heading 84.72,3825,"Manufacture of office, computing and accounting machinery"
847350,Parts and accessories equally suitable for use with machines of two or more of the headings 84.69 to 84.72,3825,"Manufacture of office, computing and accounting machinery"
847410,"Sorting, screening, separating or washing machines",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847420,Crushing or grinding machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847431,Concrete or mortar mixers,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847432,Machines for mixing mineral substances with bitumen,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847439,Other,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847480,Other machinery,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847490,Parts,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847510,"Machines for assembling electric or electronic lamps,  tubes or valves or flashbulbs, in glass envelopes",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847521,Machines for making optical fibres and preforms thereof,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847529,Other,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847590,Parts,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847621,Incorporating heating or refrigerating devices,3829,Machinery and equipment except electrical not elsewhere classified
847629,Other,3829,Machinery and equipment except electrical not elsewhere classified
847681,Incorporating heating or refrigerating devices,3829,Machinery and equipment except electrical not elsewhere classified
847689,Other,3829,Machinery and equipment except electrical not elsewhere classified
847690,Parts,3829,Machinery and equipment except electrical not elsewhere classified
847710,Injectionmoulding machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847720,Extruders,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847730,Blow moulding machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847740,Vacuum moulding machines and other thermoforming machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847751,For moulding or retreading pneumatic tyres or for moulding or otherwise forming inner tubes,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847759,Other,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847780,Other machinery,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847790,Parts,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847810,Machinery,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847890,Parts,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847910,"Machinery for public works, building or the like",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847920,Machinery for the extraction or preparation of animal or fixed vegetable fats or oils,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847930,Presses for the manufacture of particle board or fibre building board of wood or other ligneous materials and  other machinery for treating wood or cork,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847940,Rope or cablemaking machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847950,"Industrial robots, not elsewhere specified or included",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847960,Evaporative air coolers,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847981,"For treating metal, including electric wire coilwinders",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847982,"Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring machines",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847989,Other,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
847990,Parts,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
848010,Moulding boxes for metal foundry,3823,Manufacture of metal and wood working machinery
848020,Mould bases,3823,Manufacture of metal and wood working machinery
848030,Moulding patterns,3710,Iron and steel basic industries
848041,Injection or compression types,3823,Manufacture of metal and wood working machinery
848049,Other,3823,Manufacture of metal and wood working machinery
848050,Moulds for glass,3823,Manufacture of metal and wood working machinery
848060,Moulds for mineral materials,3823,Manufacture of metal and wood working machinery
848071,Injection or compression types,3823,Manufacture of metal and wood working machinery
848079,Other,3823,Manufacture of metal and wood working machinery
848110,Pressurereducing valves,3829,Machinery and equipment except electrical not elsewhere classified
848120,Valves for oleohydraulic or pneumatic transmissions,3829,Machinery and equipment except electrical not elsewhere classified
848130,Check (nonreturn) valves,3829,Machinery and equipment except electrical not elsewhere classified
848140,Safety or relief valves,3829,Machinery and equipment except electrical not elsewhere classified
848180,Other appliances,3829,Machinery and equipment except electrical not elsewhere classified
848190,Parts,3829,Machinery and equipment except electrical not elsewhere classified
848210,Ball bearings,3829,Machinery and equipment except electrical not elsewhere classified
848220,"Tapered roller bearings, including cone and tapered roller assemblies",3829,Machinery and equipment except electrical not elsewhere classified
848230,Spherical roller bearings,3829,Machinery and equipment except electrical not elsewhere classified
848240,Needle roller bearings,3829,Machinery and equipment except electrical not elsewhere classified
848250,Other cylindrical roller bearings,3829,Machinery and equipment except electrical not elsewhere classified
848280,"Other, including combined ball/roller bearings",3829,Machinery and equipment except electrical not elsewhere classified
848291,"Balls, needles and rollers",3829,Machinery and equipment except electrical not elsewhere classified
848299,Other,3829,Machinery and equipment except electrical not elsewhere classified
848310,Transmission shafts (including cam shafts and crank shafts) and cranks,3829,Machinery and equipment except electrical not elsewhere classified
848320,"Bearing housings, incorporating ball or roller bearings",3829,Machinery and equipment except electrical not elsewhere classified
848330,"Bearing housings, not incorporating ball or roller bearings; plain shaft bearings",3829,Machinery and equipment except electrical not elsewhere classified
848340,"Gears and gearing, other than toothed wheels, chain sprockets and other transmission elements presented separately; ball or roller screws; gear boxes and other speed changers, including torque converters",3829,Machinery and equipment except electrical not elsewhere classified
848350,"Flywheels and pulleys, including pulley blocks",3829,Machinery and equipment except electrical not elsewhere classified
848360,Clutches and shaft couplings (including universal joints),3829,Machinery and equipment except electrical not elsewhere classified
848390,"Toothed wheels, chain sprockets and other transmission elements presented separately; parts",3829,Machinery and equipment except electrical not elsewhere classified
848410,Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
848420,Mechanical seals,3829,Machinery and equipment except electrical not elsewhere classified
848490,Other,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
848510,Ships' or boats' propellers and blades therefor,3829,Machinery and equipment except electrical not elsewhere classified
848590,Other,3829,Machinery and equipment except electrical not elsewhere classified
850110,Motors of an output not exceeding 37.5 W,3831,Manufacture of electrical industrial machinery and apparatus
850120,Universal AC/DC motors of an output exceeding 37.5 W,3831,Manufacture of electrical industrial machinery and apparatus
850131,Of an output not exceeding 750 W,3831,Manufacture of electrical industrial machinery and apparatus
850132,Of an output exceeding 750 W but not exceeding 75 kW,3831,Manufacture of electrical industrial machinery and apparatus
850133,Of an output exceeding 75 kW but not exceeding 375 kW,3831,Manufacture of electrical industrial machinery and apparatus
850134,Of an output exceeding 375 kW,3831,Manufacture of electrical industrial machinery and apparatus
850140,"Other AC motors, singlephase",3831,Manufacture of electrical industrial machinery and apparatus
850151,Of an output not exceeding 750 W,3831,Manufacture of electrical industrial machinery and apparatus
850152,Of an output exceeding 750 W but not exceeding 75 kW,3831,Manufacture of electrical industrial machinery and apparatus
850153,Of an output exceeding 75 kW,3831,Manufacture of electrical industrial machinery and apparatus
850161,Of an output not exceeding 75 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850162,Of an output exceeding 75 kVA but not exceeding 375 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850163,Of an output exceeding 375 kVA but not exceeding 750 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850164,Of an output exceeding 750 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850211,Of an output not exceeding 75 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850212,Of an output exceeding 75 kVA but not exceeding 375 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850213,Of an output exceeding 375 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850220,Generating sets with sparkignition internal combustion piston engines,3831,Manufacture of electrical industrial machinery and apparatus
850231,Windpowered,3831,Manufacture of electrical industrial machinery and apparatus
850239,Other,3831,Manufacture of electrical industrial machinery and apparatus
850240,Electric rotary converters,3831,Manufacture of electrical industrial machinery and apparatus
850300,Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,3831,Manufacture of electrical industrial machinery and apparatus
850410,Ballasts for discharge lamps or tubes,3831,Manufacture of electrical industrial machinery and apparatus
850421,Having a power handling capacity not exceeding 650 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850422,"Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",3831,Manufacture of electrical industrial machinery and apparatus
850423,"Having a power handling capacity exceeding 10,000 kVA",3831,Manufacture of electrical industrial machinery and apparatus
850431,Having a power handling capacity not exceeding 1 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850432,Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850433,Having a power handling capacity exceeding 16 kVA but  not exceeding 500 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850434,Having a power handling capacity exceeding 500 kVA,3831,Manufacture of electrical industrial machinery and apparatus
850440,Static converters,3831,Manufacture of electrical industrial machinery and apparatus
850450,Other inductors,3831,Manufacture of electrical industrial machinery and apparatus
850490,Parts,3831,Manufacture of electrical industrial machinery and apparatus
850511,Of metal,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
850519,Other,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
850520,"Electromagnetic couplings, clutches and brakes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
850530,Electromagnetic lifting heads,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
850590,"Other, including parts",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
850610,Manganese dioxide,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850630,Mercuric oxide,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850640,Silver oxide,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850650,Lithium,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850660,Airzinc,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850680,Other primary cells and primary batteries,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850690,Parts,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850710,"Leadacid, of a kind used for starting piston engines",3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850720,Other leadacid accumulators,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850730,Nickelcadmium,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850740,Nickeliron,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850780,Other accumulators,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850790,Parts,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
850910,"Vacuum cleaners, including dry and wet vacuum cleaners",3833,Manufacture of electrical appliances and housewares
850920,Floor polishers,3833,Manufacture of electrical appliances and housewares
850930,Kitchen waste disposers,3833,Manufacture of electrical appliances and housewares
850940,Food grinders and mixers; fruit or vegetable juice extractors,3833,Manufacture of electrical appliances and housewares
850980,Other appliances,3833,Manufacture of electrical appliances and housewares
850990,Parts,3833,Manufacture of electrical appliances and housewares
851010,Shavers,3833,Manufacture of electrical appliances and housewares
851020,Hair clippers,3833,Manufacture of electrical appliances and housewares
851030,Hairremoving appliances,3833,Manufacture of electrical appliances and housewares
851090,Parts,3833,Manufacture of electrical appliances and housewares
851110,Sparking plugs,3831,Manufacture of electrical industrial machinery and apparatus
851120,Ignition magnetos; magnetodynamos; magnetic flywheels,3831,Manufacture of electrical industrial machinery and apparatus
851130,Distributors; ignition coils,3831,Manufacture of electrical industrial machinery and apparatus
851140,Starter motors and dual purpose startergenerators,3831,Manufacture of electrical industrial machinery and apparatus
851150,Other generators,3831,Manufacture of electrical industrial machinery and apparatus
851180,Other equipment,3831,Manufacture of electrical industrial machinery and apparatus
851190,Parts,3831,Manufacture of electrical industrial machinery and apparatus
851210,Lighting or visual signalling equipment of a kind used on bicycles,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
851220,Other lighting or visual signalling equipment,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
851230,Sound signalling equipment,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
851240,"Windscreen wipers, defrosters and demisters",3839,Manufacture of electrical apparatus and supplies not elsewhere classified
851290,Parts,3839,Manufacture of electrical apparatus and supplies not elsewhere classified
851310,Lamps,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
851390,Parts,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
851410,Resistance heated furnaces and ovens,3829,Machinery and equipment except electrical not elsewhere classified
851420,Furnaces and ovens functioning by induction or dielectric loss,3829,Machinery and equipment except electrical not elsewhere classified
851430,Other furnaces and ovens,3829,Machinery and equipment except electrical not elsewhere classified
851440,Other equipment for the heat treatment of materials by induction or dielectric loss,3829,Machinery and equipment except electrical not elsewhere classified
851490,Parts,3829,Machinery and equipment except electrical not elsewhere classified
851511,Soldering irons and guns,3823,Manufacture of metal and wood working machinery
851519,Other,3823,Manufacture of metal and wood working machinery
851521,Fully or partly automatic,3823,Manufacture of metal and wood working machinery
851529,Other,3823,Manufacture of metal and wood working machinery
851531,Fully or partly automatic,3823,Manufacture of metal and wood working machinery
851539,Other,3823,Manufacture of metal and wood working machinery
851580,Other machines and apparatus,3823,Manufacture of metal and wood working machinery
851590,Parts,3823,Manufacture of metal and wood working machinery
851610,Electric instantaneous or storage water heaters and immersion heaters,3833,Manufacture of electrical appliances and housewares
851621,Storage heating radiators,3833,Manufacture of electrical appliances and housewares
851629,Other,3833,Manufacture of electrical appliances and housewares
851631,Hair dryers,3833,Manufacture of electrical appliances and housewares
851632,Other hairdressing apparatus,3833,Manufacture of electrical appliances and housewares
851633,Handdrying apparatus,3833,Manufacture of electrical appliances and housewares
851640,Electric smoothing irons,3833,Manufacture of electrical appliances and housewares
851650,Microwave ovens,3833,Manufacture of electrical appliances and housewares
851660,"Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",3833,Manufacture of electrical appliances and housewares
851671,Coffee or tea makers,3833,Manufacture of electrical appliances and housewares
851672,Toasters,3833,Manufacture of electrical appliances and housewares
851679,Other,3833,Manufacture of electrical appliances and housewares
851680,Electric heating resistors,3833,Manufacture of electrical appliances and housewares
851690,Parts,3833,Manufacture of electrical appliances and housewares
851711,Line telephone sets with cordless handsets,3832,"Manufacture of radio, television and communication equipment and apparatus"
851719,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
851721,Facsimile machines,3832,"Manufacture of radio, television and communication equipment and apparatus"
851722,Teleprinters,3832,"Manufacture of radio, television and communication equipment and apparatus"
851730,Telephonic or telegraphic switching apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
851750,"Other apparatus, for carriercurrent line systems or for digital line systems",3832,"Manufacture of radio, television and communication equipment and apparatus"
851780,Other apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
851790,Parts,3832,"Manufacture of radio, television and communication equipment and apparatus"
851810,Microphones and stands therefor,3832,"Manufacture of radio, television and communication equipment and apparatus"
851821,"Single loudspeakers, mounted in their enclosures",3832,"Manufacture of radio, television and communication equipment and apparatus"
851822,"Multiple loudspeakers, mounted in the same enclosure",3832,"Manufacture of radio, television and communication equipment and apparatus"
851829,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
851830,"Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",3832,"Manufacture of radio, television and communication equipment and apparatus"
851840,Audiofrequency electric amplifiers,3832,"Manufacture of radio, television and communication equipment and apparatus"
851850,Electric sound amplifier sets,3832,"Manufacture of radio, television and communication equipment and apparatus"
851890,Parts,3832,"Manufacture of radio, television and communication equipment and apparatus"
851910,Coin or discoperated recordplayers,3832,"Manufacture of radio, television and communication equipment and apparatus"
851921,Without loudspeaker,3832,"Manufacture of radio, television and communication equipment and apparatus"
851929,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
851931,With automatic record changing mechanism,3832,"Manufacture of radio, television and communication equipment and apparatus"
851939,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
851940,Transcribing machines,3832,"Manufacture of radio, television and communication equipment and apparatus"
851992,Pocketsize cassetteplayers,3832,"Manufacture of radio, television and communication equipment and apparatus"
851993,"Other, cassettetype",3832,"Manufacture of radio, television and communication equipment and apparatus"
851999,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
852010,Dictating machines not capable of operating without an external source of power,3832,"Manufacture of radio, television and communication equipment and apparatus"
852020,Telephone answering machines,3832,"Manufacture of radio, television and communication equipment and apparatus"
852032,Digital audio type,3832,"Manufacture of radio, television and communication equipment and apparatus"
852033,"Other, cassettetype",3832,"Manufacture of radio, television and communication equipment and apparatus"
852039,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
852090,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
852110,Magnetic tape-type,3832,"Manufacture of radio, television and communication equipment and apparatus"
852190,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
852210,Pick-up cartridges,3832,"Manufacture of radio, television and communication equipment and apparatus"
852290,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
852311,Of a width not exceeding 4 mm,3909,Manufacturing industries not elsewhere classified
852312,Of a width exceeding 4 mm but not exceeding 6.5 mm,3909,Manufacturing industries not elsewhere classified
852313,Of a width exceeding 6.5 mm,3909,Manufacturing industries not elsewhere classified
852320,Magnetic discs,3909,Manufacturing industries not elsewhere classified
852330,Cards incorporating a magnetic stripe,3909,Manufacturing industries not elsewhere classified
852390,Other,3909,Manufacturing industries not elsewhere classified
852410,Gramophone records,3909,Manufacturing industries not elsewhere classified
852431,For reproducing phenomena other than sound or image,3909,Manufacturing industries not elsewhere classified
852432,For reproducing sound only,3909,Manufacturing industries not elsewhere classified
852439,Other,3909,Manufacturing industries not elsewhere classified
852440,Magnetic tapes for reproducing phenomena other than sound or image,3909,Manufacturing industries not elsewhere classified
852451,Of a width not exceeding 4 mm,3909,Manufacturing industries not elsewhere classified
852452,Of a width exceeding 4 mm but not exceeding 6.5 mm,3909,Manufacturing industries not elsewhere classified
852453,Of a width exceeding 6.5 mm,3909,Manufacturing industries not elsewhere classified
852460,Cards incorporating a magnetic stripe,3909,Manufacturing industries not elsewhere classified
852491,For reproducing phenomena other than sound or image,3909,Manufacturing industries not elsewhere classified
852499,Other,3909,Manufacturing industries not elsewhere classified
852510,Transmission apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852520,Transmission apparatus incorporating reception apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852530,Television cameras,3832,"Manufacture of radio, television and communication equipment and apparatus"
852540,Still image video cameras and other video camera recorders; digital cameras,3832,"Manufacture of radio, television and communication equipment and apparatus"
852610,Radar apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852691,Radio navigational aid apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852692,Radio remote control apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852712,Pocketsize radio cassetteplayers,3832,"Manufacture of radio, television and communication equipment and apparatus"
852713,Other apparatus combined with sound recording or reproducing apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852719,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
852721,Combined with sound recording or reproducing apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852729,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
852731,Combined with sound recording or reproducing apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852732,Not combined with sound recording or reproducing apparatus but combined with a clock,3832,"Manufacture of radio, television and communication equipment and apparatus"
852739,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
852790,Other apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
852812,Colour,3832,"Manufacture of radio, television and communication equipment and apparatus"
852813,Black and white or other monochrome,3832,"Manufacture of radio, television and communication equipment and apparatus"
852821,Colour,3832,"Manufacture of radio, television and communication equipment and apparatus"
852822,Black and white or other monochrome,3832,"Manufacture of radio, television and communication equipment and apparatus"
852830,Video projectors,3832,"Manufacture of radio, television and communication equipment and apparatus"
852910,Aerials and aerial reflectors of all kinds; parts suitable for use therewith,3832,"Manufacture of radio, television and communication equipment and apparatus"
852990,Other,3832,"Manufacture of radio, television and communication equipment and apparatus"
853010,Equipment for railways or tramways,3832,"Manufacture of radio, television and communication equipment and apparatus"
853080,Other equipment,3832,"Manufacture of radio, television and communication equipment and apparatus"
853090,Parts,3832,"Manufacture of radio, television and communication equipment and apparatus"
853110,Burglar or fire alarms and similar apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
853120,Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),3832,"Manufacture of radio, television and communication equipment and apparatus"
853180,Other apparatus,3832,"Manufacture of radio, television and communication equipment and apparatus"
853190,Parts,3832,"Manufacture of radio, television and communication equipment and apparatus"
853210,Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),3832,"Manufacture of radio, television and communication equipment and apparatus"
853221,Tantalum,3832,"Manufacture of radio, television and communication equipment and apparatus"
853222,Aluminium electrolytic,3832,"Manufacture of radio, television and communication equipment and apparatus"
