HS - Combined  Product Code,HS - Combined  Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
380999,(-1991) Other :-- Of a kind used in the leather or,59891,"Prepared glazings,prepared dressings,prep.mordants"
381010,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials",59896,Pickling preparations for metal surfaces
381090,Other,59896,Pickling preparations for metal surfaces
381111,Based on lead compounds,5982,"Anti-knock preparations,oxidation inhibitors etc."
381119,Other,5982,"Anti-knock preparations,oxidation inhibitors etc."
381121,Containing petroleum oils or oils obtained from bituminous minerals,5982,"Anti-knock preparations,oxidation inhibitors etc."
381129,Other,5982,"Anti-knock preparations,oxidation inhibitors etc."
381190,Other,5982,"Anti-knock preparations,oxidation inhibitors etc."
381210,Prepared rubber accelerators,59833,Prepared rubber accelerators
381220,Compound plasticisers for rubber or plastics,59899,"Other chemical products and preparations,n.e.s"
381230,Antioxidising preparations and other compound stabilisers for rubber or plastics,59899,"Other chemical products and preparations,n.e.s"
381300,Preparations and charges for fireextinguishers; charged fireextinguishing grenades.,59894,Preparations and charges for fire extinguishers
381400,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers.",59897,Composite solvents and thinners for varhishes etc.
381511,With nickel or nickel compounds as the active substance,59898,Compound catalysts
381512,With precious metal or precious metal compounds as the active substance,59898,Compound catalysts
381519,Other,59898,Compound catalysts
381590,Other,59898,Compound catalysts
381600,"Refractory cements, mortars, concretes and similar compositions, other than products of heading 38.01.",66233,"Refractory cements,mortars & similar compositions"
381700,"(2002-) Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02.",59899,"Other chemical products and preparations,n.e.s"
381710,(-2001) Mixed alkylbenzenes,59899,"Other chemical products and preparations,n.e.s"
381720,(-2001) Mixed alkylnaphthalenes,59899,"Other chemical products and preparations,n.e.s"
381800,"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics.",59899,"Other chemical products and preparations,n.e.s"
381900,"Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals.",59899,"Other chemical products and preparations,n.e.s"
382000,Antifreezing preparations and prepared deicing fluids.,59899,"Other chemical products and preparations,n.e.s"
382100,Prepared culture media for development of microorganisms.,59893,Prep.culture media for developm.of micro-organisms
382200,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06; certified reference materials.",59899,"Other chemical products and preparations,n.e.s"
382310,(-1995) Prepared binders for foundry moulds or cor,59899,"Other chemical products and preparations,n.e.s"
382311,(1996-) Stearic acid,43131,Fatty acids;acid oils from refining
382312,(1996-) Oleic acid,43131,Fatty acids;acid oils from refining
382313,(1996-) Tall oil fatty acids,43131,Fatty acids;acid oils from refining
382319,(1996-) Other,43131,Fatty acids;acid oils from refining
382320,"(-1995) Naphthenic acids, their water-insoluble sa",59899,"Other chemical products and preparations,n.e.s"
382330,(-1995) Non-agglomerated metal carbides mixed toge,59899,"Other chemical products and preparations,n.e.s"
382340,"(-1995) Prepared additives for cements, mortars or",59899,"Other chemical products and preparations,n.e.s"
382350,(-1995) Non-refractory mortars and concretes,59899,"Other chemical products and preparations,n.e.s"
382360,(-1995) Sorbitol (excl. that of 2905.44),59899,"Other chemical products and preparations,n.e.s"
382370,(1996-) Industrial fatty alcohols,51217,Fatty alcohols
382390,(-1995) Chemical products and residual products of,59899,"Other chemical products and preparations,n.e.s"
382410,(1996-) Prepared binders for foundry moulds or cores,59899,"Other chemical products and preparations,n.e.s"
382420,"(1996-2006) Naphthenic acids, their waterinsoluble salts and their esters",59899,"Other chemical products and preparations,n.e.s"
382430,(1996-) Nonagglomerated metal carbides mixed together or with metallic binders,59899,"Other chemical products and preparations,n.e.s"
382440,"(1996-) Prepared additives for cements, mortars or concretes",59899,"Other chemical products and preparations,n.e.s"
382450,(1996-) Nonrefractory mortars and concretes,59899,"Other chemical products and preparations,n.e.s"
382460,(1996-) Sorbitol other than that of subheading 2905.44,59899,"Other chemical products and preparations,n.e.s"
382471,(1996-) Containing acyclic hydrocarbons perhalogenated only with fluorine and chlorine,59899,"Other chemical products and preparations,n.e.s"
382479,(1996-) Other,59899,"Other chemical products and preparations,n.e.s"
382490,(1996-) Other,59899,"Other chemical products and preparations,n.e.s"
382510,(2002-) Municipal waste,59899,"Other chemical products and preparations,n.e.s"
382520,(2002-) Sewage sludge,59899,"Other chemical products and preparations,n.e.s"
382530,(2002-) Clinical waste,59899,"Other chemical products and preparations,n.e.s"
382541,(2002-) Halogenated,59899,"Other chemical products and preparations,n.e.s"
382549,(2002-) Other,59899,"Other chemical products and preparations,n.e.s"
382550,"(2002-) Wastes of metal pickling liquors, hydraulic fluids, brake  fluids and antifreeze fluids",59899,"Other chemical products and preparations,n.e.s"
382561,(2002-) Mainly containing organic constituents,59899,"Other chemical products and preparations,n.e.s"
382569,(2002-) Other,59899,"Other chemical products and preparations,n.e.s"
382590,(2002-) Other,59899,"Other chemical products and preparations,n.e.s"
390110,Polyethylene having a specific gravity of less than 0.94,58311,Polyethylene in primary forms
390120,Polyethylene having a specific gravity of 0.94 or more,58311,Polyethylene in primary forms
390130,Ethylenevinyl acetate copolymers,5839,Other polymerization and copolimerization products
390190,Other,5839,Other polymerization and copolimerization products
390210,Polypropylene,58321,Polypropylene in primary forms
390220,Polyisobutylene,5839,Other polymerization and copolimerization products
390230,Propylene copolymers,5839,Other polymerization and copolimerization products
390290,Other,5839,Other polymerization and copolimerization products
390311,Expansible,58331,Polystyrene in primary forms
390319,Other,58331,Polystyrene in primary forms
390320,Styreneacrylonitrile (SAN) copolymers,58331,Polystyrene in primary forms
390330,Acrylonitrilebutadienestyrene (ABS) copolymers,58331,Polystyrene in primary forms
390390,Other,58331,Polystyrene in primary forms
390410,"Poly(vinyl chloride), not mixed with any other substances",58341,Polyvinyl chloride in primary forms
390421,Nonplasticised,58341,Polyvinyl chloride in primary forms
390422,Plasticised,58341,Polyvinyl chloride in primary forms
390430,Vinyl chloridevinyl acetate copolymers,58351,"Copo.of vinyl chloride & vinyl acet.,in prim.forms"
390440,Other vinyl chloride copolymers,5839,Other polymerization and copolimerization products
390450,Vinylidene chloride polymers,5839,Other polymerization and copolimerization products
390461,Polytetrafluoroethylene,5839,Other polymerization and copolimerization products
390469,Other,5839,Other polymerization and copolimerization products
390490,Other,5839,Other polymerization and copolimerization products
390511,"(-1995) Polymers of vinyl acetate, in aqueous disp",5837,Polyvinyl acetate
390512,(1996-) In aqueous dispersion,5837,Polyvinyl acetate
390519,Other,5837,Polyvinyl acetate
390520,"(-1995) Polyvinyl alcohols, in primary forms",5839,Other polymerization and copolimerization products
390521,(1996-) In aqueous dispersion,5837,Polyvinyl acetate
390529,(1996-) Other,5837,Polyvinyl acetate
390530,"(1996-) Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",5839,Other polymerization and copolimerization products
390590,(-1995) Polymers of vinyl esters or vinyl polymers,5839,Other polymerization and copolimerization products
390591,(1996-) Copolymers,5839,Other polymerization and copolimerization products
390599,(1996-) Other,5839,Other polymerization and copolimerization products
390610,Poly(methyl methacrylate),58361,"Acrylic polymers,etc.in primary forms"
390690,Other,58361,"Acrylic polymers,etc.in primary forms"
390710,Polyacetals,5829,"Other condensation,polycondensation/polyadd.produ."
390720,Other polyethers,5829,"Other condensation,polycondensation/polyadd.produ."
390730,Epoxide resins,58261,Epoxide resins in primary forms
390740,Polycarbonates,58231,Alkyds in primary forms
390750,Alkyd resins,58231,Alkyds in primary forms
390760,Poly(ethylene terephthalate),58231,Alkyds in primary forms
390791,Unsaturated,58231,Alkyds in primary forms
390799,Other,58231,Alkyds in primary forms
390810,"Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",58241,Polyamides in primary forms
390890,Other,58241,Polyamides in primary forms
390910,Urea resins; thiourea resins,58221,Aminoplasts in primary forms
390920,Melamine resins,58221,Aminoplasts in primary forms
390930,Other aminoresins,58221,Aminoplasts in primary forms
390940,Phenolic resins,58211,Phenoplasts in primary forms
390950,Polyurethanes,58251,Polyurethanes in primary forms
391000,Silicones in primary forms.,5827,Silicones
391110,"Petroleum resins, coumarone, indene or coumaroneindene resins and polyterpenes",5839,Other polymerization and copolimerization products
391190,Other,5839,Other polymerization and copolimerization products
391211,Nonplasticised,58431,Cellulose acetates non plasticized
391212,Plasticised,58432,Cellulose acetates plasticized
391220,Cellulose nitrates (including collodions),58421,Cellulose nitrates non-plasticized
391231,Carboxymethylcellulose and its salts,58491,"Other chemical derivativ.of cellulose,non-plastic."
391239,Other,58491,"Other chemical derivativ.of cellulose,non-plastic."
391290,Other,5841,Regenerated cellulose
391310,"Alginic acid, its salts and esters",58522,"Alginic acid,its salts and esters"
391390,Other,58521,Hardened proteins (hardened casein & hard.gelatin)
391400,"Ionexchangers based on polymers of headings 39.01 to 39.13, in primary forms.",5838,Ion exchangers of polymerization/copolymeriz.type
391510,Of polymers of ethylene,58319,Polyethylene in the form of waste and scrap
391520,Of polymers of styrene,58339,Polystyrene in the form of waste and scrap
391530,Of polymers of vinyl chloride,58349,Polyvinyl chloride in the form of waste and scrap
391590,Of other plastics,5839,Other polymerization and copolimerization products
391610,Of polymers of ethylene,58312,"Polyethylene in the form of monofil,seamless tubes"
391620,Of polymers of vinyl chloride,58342,"Polyvinyl chlor.in the form of monofil,sticks"
391690,Of other plastics,5839,Other polymerization and copolimerization products
391710,Artificial guts (sausage casings) of hardened protein or of cellulosic materials,89399,"Other articles,n.e.s.of mat.of div.58"
391721,Of polymers of ethylene,89399,"Other articles,n.e.s.of mat.of div.58"
391722,Of polymers of propylene,89399,"Other articles,n.e.s.of mat.of div.58"
391723,Of polymers of vinyl chloride,89399,"Other articles,n.e.s.of mat.of div.58"
391729,Of other plastics,89399,"Other articles,n.e.s.of mat.of div.58"
391731,"Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",89399,"Other articles,n.e.s.of mat.of div.58"
391732,"Other, not reinforced or otherwise combined with other materials, without fittings",89399,"Other articles,n.e.s.of mat.of div.58"
391733,"Other, not reinforced or otherwise combined with other materials, with fittings",89399,"Other articles,n.e.s.of mat.of div.58"
391739,Other,89399,"Other articles,n.e.s.of mat.of div.58"
391740,Fittings,89399,"Other articles,n.e.s.of mat.of div.58"
391810,Of polymers of vinyl chloride,89391,Polyvinyl chloride in the form of plates
391890,Of other plastics,89391,Polyvinyl chloride in the form of plates
