HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
853229,"Electrical capacitors, fixed, nes",3210,Manufacture of electronic valves and tubes and other electronic components
853230,"Electrical capacitors, variable or adjustable (",3210,Manufacture of electronic valves and tubes and other electronic components
853290,Parts of electrical capacitors,3210,Manufacture of electronic valves and tubes and other electronic components
853310,"Electrical resistors, fixed carbon, composition",3210,Manufacture of electronic valves and tubes and other electronic components
853321,Electrical resistors fixed for a power handling,3210,Manufacture of electronic valves and tubes and other electronic components
853329,"Electrical resistors, fixed, other than heating",3210,Manufacture of electronic valves and tubes and other electronic components
853331,"Wirewound variable resistors, including rheosta",3210,Manufacture of electronic valves and tubes and other electronic components
853339,"Wirewound variable resistors, including rheosta",3210,Manufacture of electronic valves and tubes and other electronic components
853340,"Variable resistors, including rheostats and pot",3210,Manufacture of electronic valves and tubes and other electronic components
853390,"Parts of electrical resistors, rheostats and po",3210,Manufacture of electronic valves and tubes and other electronic components
853400,Printed circuits,3210,Manufacture of electronic valves and tubes and other electronic components
853510,"Electrical fuses, for a voltage exceeding 1,000",3120,Manufacture of electricity distribution and control apparatus
853521,Automatic circuit breakers for a voltage exceed,3120,Manufacture of electricity distribution and control apparatus
853529,"Automatic circuit breakers, for a voltage excee",3120,Manufacture of electricity distribution and control apparatus
853530,"Isolating switches and make-and-break switches,",3120,Manufacture of electricity distribution and control apparatus
853540,"Lightning arresters, voltage limiters and surge",3120,Manufacture of electricity distribution and control apparatus
853590,Electrical app for switching or protec elec cir,3120,Manufacture of electricity distribution and control apparatus
853610,"Electrical fuses, for a voltage not exceeding 1",3120,Manufacture of electricity distribution and control apparatus
853620,Automatic circuit breakers for a voltage not ex,3120,Manufacture of electricity distribution and control apparatus
853630,Electrical app for protecting electric circuits,3120,Manufacture of electricity distribution and control apparatus
853641,Electrical relays for a voltage not exceeding 6,3120,Manufacture of electricity distribution and control apparatus
853649,Electrical relays for a voltage exceed 60 V but,3120,Manufacture of electricity distribution and control apparatus
853650,Electrical switches for a voltage not exceeding,3120,Manufacture of electricity distribution and control apparatus
853661,"Electrical lamp-holders, for a voltage not exce",3120,Manufacture of electricity distribution and control apparatus
853669,"Electrical plugs and sockets, for a voltage not",3120,Manufacture of electricity distribution and control apparatus
853690,Electrical app for switching or protec elec cir,3120,Manufacture of electricity distribution and control apparatus
853710,"Boards, panels, including numerical control pan",3120,Manufacture of electricity distribution and control apparatus
853720,"Boards, panels, including numerical control pan",3120,Manufacture of electricity distribution and control apparatus
853810,"Boards,panels,etc for gds of heading 85.37, not",3120,Manufacture of electricity distribution and control apparatus
853890,Parts for use with the apparatus of heading no.,3120,Manufacture of electricity distribution and control apparatus
853910,Sealed beam lamp units,3150,Manufacture of electric lamps and lighting equipment
853921,"Filament lamps, tungsten halogen",3150,Manufacture of electric lamps and lighting equipment
853922,"Filament lamps,of a power not exceed 200 W and",3150,Manufacture of electric lamps and lighting equipment
853929,"Filament lamps, excluding ultraviolet or infra-",3150,Manufacture of electric lamps and lighting equipment
853931,"Fluorescent lamps, hot cathode",3150,Manufacture of electric lamps and lighting equipment
853939,"Discharge lamps, other than ultra-violet lamps,",3150,Manufacture of electric lamps and lighting equipment
853940,Ultra-violet or infra-red lamps; arc lamps,3150,Manufacture of electric lamps and lighting equipment
853990,"Parts of electric filament or discharge lamps,U",3150,Manufacture of electric lamps and lighting equipment
854011,"Cathode-ray television picture tubes,including",3210,Manufacture of electronic valves and tubes and other electronic components
854012,Cathode-ray TV picture tubes incl video monitor,3210,Manufacture of electronic valves and tubes and other electronic components
854020,"Television camera tubes, image converter and ot",3210,Manufacture of electronic valves and tubes and other electronic components
854030,"Cathode-ray tubes, nes",3210,Manufacture of electronic valves and tubes and other electronic components
854041,Magnetron tubes,3210,Manufacture of electronic valves and tubes and other electronic components
854042,Klystron tubes,3210,Manufacture of electronic valves and tubes and other electronic components
854049,"Microwave tubes, nes",3210,Manufacture of electronic valves and tubes and other electronic components
854081,Receiver or amplifier valves and tubes,3210,Manufacture of electronic valves and tubes and other electronic components
854089,"Valve and tubes, nes",3210,Manufacture of electronic valves and tubes and other electronic components
854091,Parts of cathode-ray tubes,3210,Manufacture of electronic valves and tubes and other electronic components
854099,"Parts of valve and tubes, nes",3210,Manufacture of electronic valves and tubes and other electronic components
854110,"Diodes, other than photosensitive or light emit",3210,Manufacture of electronic valves and tubes and other electronic components
854121,"Transistors,oth than photosensitive,with a diss",3210,Manufacture of electronic valves and tubes and other electronic components
854129,"Transistors, other than photosensitive transist",3210,Manufacture of electronic valves and tubes and other electronic components
854130,"Thyristors, diacs and triacs, other than photos",3210,Manufacture of electronic valves and tubes and other electronic components
854140,"Photosensitive semiconductor devices,photovolta",3210,Manufacture of electronic valves and tubes and other electronic components
854150,"Semiconductor devices, nes",3210,Manufacture of electronic valves and tubes and other electronic components
854160,Mounted piezo-electric crystals,3210,Manufacture of electronic valves and tubes and other electronic components
854190,Parts of mounted piezo-electric crystals and se,3210,Manufacture of electronic valves and tubes and other electronic components
854211,"Monolithic integrated circuits, digital",3210,Manufacture of electronic valves and tubes and other electronic components
854219,"Monolithic integrated circuits, nes",3210,Manufacture of electronic valves and tubes and other electronic components
854220,Hybrid integrated circuits,3210,Manufacture of electronic valves and tubes and other electronic components
854280,Electronic integrated circuits and microassembl,3210,Manufacture of electronic valves and tubes and other electronic components
854290,Parts of electronic integrated circuits and mic,3210,Manufacture of electronic valves and tubes and other electronic components
854310,Particle accelerators,3190,Manufacture of other electrical equipment n.e.c.
854320,Signal generators,3190,Manufacture of other electrical equipment n.e.c.
854330,"Machines & apparatus for electroplating, electr",3190,Manufacture of other electrical equipment n.e.c.
854380,"Electrical machines and apparatus, having indiv",3190,Manufacture of other electrical equipment n.e.c.
854390,Parts of electrical machines & apparatus having,3190,Manufacture of other electrical equipment n.e.c.
854411,Insulated (including enamelled or anodised) win,3130,Manufacture of insulated wire and cable
854419,Insulated (including enamelled or anodised) win,3130,Manufacture of insulated wire and cable
854420,Co-axial cable and other co-axial electric cond,3130,Manufacture of insulated wire and cable
854430,Ignition wiring sets&oth wiring sets of a kind,3190,Manufacture of other electrical equipment n.e.c.
854441,"Electric conductors,for a voltage not exceeding",3130,Manufacture of insulated wire and cable
854449,"Electric conductors, for a voltage not exceedin",3130,Manufacture of insulated wire and cable
854451,"Electric conductors,for a voltage >80V but=<1,0",3130,Manufacture of insulated wire and cable
854459,"Electric conductors, for a voltage >80V but not",3130,Manufacture of insulated wire and cable
854460,"Electric conductors, for a voltage exceeding 1,",3130,Manufacture of insulated wire and cable
854470,"Optical fibre cables, made up of individually s",3130,Manufacture of insulated wire and cable
854511,"Carbon or graphite electrodes, of a kind used f",3190,Manufacture of other electrical equipment n.e.c.
854519,"Carbon or graphite electrodes,of a kind used fo",3190,Manufacture of other electrical equipment n.e.c.
854520,Carbon or graphite brushes,3190,Manufacture of other electrical equipment n.e.c.
854590,"Art. of carbon or graphite,of a kind used for e",3190,Manufacture of other electrical equipment n.e.c.
854610,Electrical insulators of glass,2610,Manufacture of glass and glass products
854620,Electrical insulators of ceramics,2691,Manufacture of non-structural non-refractory ceramic ware
854690,"Electrical insulators, nes",3190,Manufacture of other electrical equipment n.e.c.
854710,Insulating fittings of ceramics for elec machin,2691,Manufacture of non-structural non-refractory ceramic ware
854720,Insulating fittings of plastics for elec machin,2520,Manufacture of plastics products
854790,Insulating fittings for electrical mach applian,3190,Manufacture of other electrical equipment n.e.c.
854800,"Electrical parts of machinery or apparatus, nes",3190,Manufacture of other electrical equipment n.e.c.
860110,Rail locomotives powered from an external sourc,3520,Manufacture of railway and tramway locomotives and rolling stock
860120,Rail locomotives powered by electric batteries,3520,Manufacture of railway and tramway locomotives and rolling stock
860210,"Rail locomotives, diesel-electric",3520,Manufacture of railway and tramway locomotives and rolling stock
860290,Rail locomotives nes and locomotive tenders,3520,Manufacture of railway and tramway locomotives and rolling stock
860310,Self-propelled railway cars powered from an ext,3520,Manufacture of railway and tramway locomotives and rolling stock
860390,Self-propelled railway cars nes,3520,Manufacture of railway and tramway locomotives and rolling stock
860400,Railway maintenance-of-way service vehicles,3520,Manufacture of railway and tramway locomotives and rolling stock
860500,"Railway passenger and special purpose coaches,",3520,Manufacture of railway and tramway locomotives and rolling stock
860610,"Railway tank cars, not self-propelled",3520,Manufacture of railway and tramway locomotives and rolling stock
860620,"Railway cars, insulated or refrigerated, other",3520,Manufacture of railway and tramway locomotives and rolling stock
860630,"Railway cars, self-discharging, other than tank",3520,Manufacture of railway and tramway locomotives and rolling stock
860691,"Railway cars, closed and covered",3520,Manufacture of railway and tramway locomotives and rolling stock
860692,"Railway cars, open, with non-removable sides of",3520,Manufacture of railway and tramway locomotives and rolling stock
860699,Railway cars nes,3520,Manufacture of railway and tramway locomotives and rolling stock
860711,Driving bogies and bissel-bogies,3520,Manufacture of railway and tramway locomotives and rolling stock
860712,Bogies and bissel-bogies nes,3520,Manufacture of railway and tramway locomotives and rolling stock
860719,Axles and wheels and parts,3520,Manufacture of railway and tramway locomotives and rolling stock
860721,Air brakes and parts for railway rolling stock,3520,Manufacture of railway and tramway locomotives and rolling stock
860729,Brakes nes and parts thereof for railway rollin,3520,Manufacture of railway and tramway locomotives and rolling stock
860730,Coupling devices and parts for railway rolling,3520,Manufacture of railway and tramway locomotives and rolling stock
860791,Locomotive parts nes,3520,Manufacture of railway and tramway locomotives and rolling stock
860799,Railway rolling stock parts nes,3520,Manufacture of railway and tramway locomotives and rolling stock
860800,"Signalling devices for railways, waterways and",3520,Manufacture of railway and tramway locomotives and rolling stock
860900,Cargo containers designed to be carried by one,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
870110,Pedestrian controlled tractors,2921,Manufacture of agricultural and forestry machinery
870120,Road tractors for semi-trailers (truck tractors,3410,Manufacture of motor vehicles
870130,Track-laying tractors (crawlers),2924,"Manufacture of machinery for mining, quarrying and construction"
870190,Wheeled tractors nes,2921,Manufacture of agricultural and forestry machinery
870210,Diesel powered buses with a seating capacity of,3410,Manufacture of motor vehicles
870290,Buses with a seating capacity of more than nine,3410,Manufacture of motor vehicles
870310,"Snowmobiles, golf cars and similar vehicles",3410,Manufacture of motor vehicles
870321,Automobiles with reciprocating piston engine di,3410,Manufacture of motor vehicles
870322,Automobiles with reciprocating piston engine di,3410,Manufacture of motor vehicles
870323,Automobiles with reciprocating piston engine di,3410,Manufacture of motor vehicles
870324,Automobiles with reciprocating piston engine di,3410,Manufacture of motor vehicles
870331,Automobiles with diesel engine displacing not m,3410,Manufacture of motor vehicles
870332,Automobiles with diesel engine displacing more,3410,Manufacture of motor vehicles
870333,Automobiles with diesel engine displacing more,3410,Manufacture of motor vehicles
870390,Automobiles nes including gas turbine powered,3410,Manufacture of motor vehicles
870410,Dump trucks designed for off-highway use,3410,Manufacture of motor vehicles
870421,Diesel powered trucks with a GVW not exceeding,3410,Manufacture of motor vehicles
870422,Diesel powered trucks with a GVW exc five tonne,3410,Manufacture of motor vehicles
870423,Diesel powered trucks with a GVW exceeding twen,3410,Manufacture of motor vehicles
870431,Gas powered trucks with a GVW not exceeding fiv,3410,Manufacture of motor vehicles
870432,Gas powered trucks with a GVW exceeding five to,3410,Manufacture of motor vehicles
870490,Trucks nes,3410,Manufacture of motor vehicles
870510,Mobile cranes,3410,Manufacture of motor vehicles
870520,Mobile drilling derricks,3410,Manufacture of motor vehicles
870530,Fire fighting vehicles,3410,Manufacture of motor vehicles
870540,Mobile concrete mixers,3410,Manufacture of motor vehicles
870590,Special purpose motor vehicles nes,3410,Manufacture of motor vehicles
870600,Chassis fitted with engines for the vehicles of,3410,Manufacture of motor vehicles
870710,Bodies for passenger carrying vehicles,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
870790,"Bodies for tractors, buses, trucks and special",3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
870810,Bumpers and parts for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870821,Safety seat belts for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870829,Parts and accessories of bodies nes for motor v,3430,Manufacture of parts and accessories for motor vehicles and their engines
870831,Mounted brake linings for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870839,Brake system parts nes for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870840,Tansmissions for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870850,Drive axles with differential for motor vehicle,3430,Manufacture of parts and accessories for motor vehicles and their engines
870860,Non-driving axles and parts for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870870,Wheels including parts and accessories for moto,3430,Manufacture of parts and accessories for motor vehicles and their engines
870880,Shock absorbers for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870891,Radiators for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870892,Mufflers and exhaust pipes for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870893,Clutches and parts for motor vehicles,3430,Manufacture of parts and accessories for motor vehicles and their engines
870894,"Steering wheels, steering columns and steering",3430,Manufacture of parts and accessories for motor vehicles and their engines
870899,Motor vehicle parts nes,3430,Manufacture of parts and accessories for motor vehicles and their engines
870911,"Work trucks, electrically powered, for use in f",2915,Manufacture of lifting and handling equipment
870919,Work trucks not electrically powered,2915,Manufacture of lifting and handling equipment
870990,Work truck parts,2915,Manufacture of lifting and handling equipment
871000,"Tanks and other armoured fighting vehicles, mot",2927,Manufacture of weapons and ammunition
871110,Motorcycles with reciprocating piston engine di,3591,Manufacture of motorcycles
871120,Motorcycles with reciprocating piston engine di,3591,Manufacture of motorcycles
871130,Motorcycles with reciprocating piston engine di,3591,Manufacture of motorcycles
871140,Motorcycles with reciprocating piston engine di,3591,Manufacture of motorcycles
871150,Motorcycles with reciprocating piston engine di,3591,Manufacture of motorcycles
871190,Motorcycles with other than a reciprocating pis,3591,Manufacture of motorcycles
871200,Bicycles and other cycles (including delivery t,3592,Manufacture of bicycles and invalid carriages
871310,Wheelchairs not mechanically propelled,3592,Manufacture of bicycles and invalid carriages
871390,"Wheelchairs, mechanically propelled",3592,Manufacture of bicycles and invalid carriages
871411,Motorcycle saddles,3591,Manufacture of motorcycles
871419,Motorcycle parts nes,3591,Manufacture of motorcycles
871420,Wheelchair parts nes,3592,Manufacture of bicycles and invalid carriages
871491,"Bicycle frames and forks, and parts thereof",3592,Manufacture of bicycles and invalid carriages
871492,Bicycle wheel rims and spokes,3592,Manufacture of bicycles and invalid carriages
871493,Bicycle hubs and free-wheel sprocket wheels,3592,Manufacture of bicycles and invalid carriages
871494,"Bicycle brakes, including coaster braking hubs,",3592,Manufacture of bicycles and invalid carriages
871495,Bicycle saddles,3592,Manufacture of bicycles and invalid carriages
871496,Bicycle pedals and crank-gear and parts thereof,3592,Manufacture of bicycles and invalid carriages
871499,Bicycle parts nes,3592,Manufacture of bicycles and invalid carriages
871500,Baby carriages and parts thereof,3699,Other manufacturing n.e.c.
871610,Trailers for housing or camping,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
871620,Trailers for agricultural purposes,2921,Manufacture of agricultural and forestry machinery
871631,Tanker trailers and semi-trailers,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
871639,Trailers nes for the transport of goods,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
871640,Trailers and semi-trailers nes,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
871680,"Wheelbarrows, hand-carts, rickshaws and other h",3599,Manufacture of other transport equipment n.e.c.
871690,Trailer and other vehicle parts nes,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
880110,Gliders and hang gliders,3530,Manufacture of aircraft and spacecraft
880190,"Balloons, dirigibles and non-powered aircraft n",3530,Manufacture of aircraft and spacecraft
880211,Helicopters of an unladen weight not exceeding,3530,Manufacture of aircraft and spacecraft
880212,"Helicopters of an unladen weight exceeding 2,00",3530,Manufacture of aircraft and spacecraft
880220,Aircraft nes of an unladen weight not exceeding,3530,Manufacture of aircraft and spacecraft
880230,"Aircraft nes of an unladen weight > 2,000 kg bu",3530,Manufacture of aircraft and spacecraft
880240,"Aircraft nes of an unladen weight exceeding 15,",3530,Manufacture of aircraft and spacecraft
880250,Spacecraft (including satellites) and spacecraf,3530,Manufacture of aircraft and spacecraft
880310,Aircraft propellers and rotors and parts thereo,3530,Manufacture of aircraft and spacecraft
880320,Aircraft under-carriages and parts thereof,3530,Manufacture of aircraft and spacecraft
880330,Aircraft parts nes,3530,Manufacture of aircraft and spacecraft
880390,"Parts of balloons, dirigibles, and spacecraft n",3530,Manufacture of aircraft and spacecraft
880400,Parachutes and parts and accessories thereof,1721,"Manufacture of made-up textile articles, except apparel"
880510,Aircraft launching and deck-arrestor gear and p,3530,Manufacture of aircraft and spacecraft
880520,Flight simulators and parts thereof,3530,Manufacture of aircraft and spacecraft
890110,"Cruise ships, excursion boats etc principally d",3511,Building and repairing of ships
890120,Tankers,3511,Building and repairing of ships
890130,Refrigerated vessels other than tankers,3511,Building and repairing of ships
890190,Cargo vessels nes and other vessels for the tra,3511,Building and repairing of ships
890200,Fishing vessels and factory ships,3511,Building and repairing of ships
890310,Inflatable pleasure craft,3512,Building and repairing of pleasure and sporting boats
890391,"Sailboats, with or without auxiliary motor",3512,Building and repairing of pleasure and sporting boats
890392,"Motorboats, other than outboard motorboats",3512,Building and repairing of pleasure and sporting boats
890399,"Rowing boats, canoes, sculls and other pleasure",3512,Building and repairing of pleasure and sporting boats
890400,Tugs and pusher craft,3511,Building and repairing of ships
890510,Dredgers,3511,Building and repairing of ships
890520,Floating or submersible drilling or production,3511,Building and repairing of ships
890590,Floating docks and vessels which perform specia,3511,Building and repairing of ships
890600,"Warships, lifeboats, hospital ships and vessels",3511,Building and repairing of ships
890710,Inflatable rafts including those for carrying s,3511,Building and repairing of ships
890790,"Buoys, beacons, coffer-dams, pontoons and other",3511,Building and repairing of ships
890800,Vessels and other floating structures for break,9999,Goods not elsewhere classified
900110,"Optical fbrs,optical fbr bundles&cables,oth tha",3320,Manufacture of optical instruments and photographic equipment
900120,Sheets and plates of polarising material,3320,Manufacture of optical instruments and photographic equipment
900130,Contact lenses,3320,Manufacture of optical instruments and photographic equipment
900140,Spectacle lenses of glass,3320,Manufacture of optical instruments and photographic equipment
900150,Spectacle lenses of other materials,3320,Manufacture of optical instruments and photographic equipment
900190,"Prisms, mirrors & other optical elements of any",3320,Manufacture of optical instruments and photographic equipment
900211,"Objective lenses for cameras,projectors or phot",3320,Manufacture of optical instruments and photographic equipment
900219,"Objective lenses, nes",3320,Manufacture of optical instruments and photographic equipment
900220,Optical filters,3320,Manufacture of optical instruments and photographic equipment
900290,"Lenses, prisms, mirrors and other optical eleme",3320,Manufacture of optical instruments and photographic equipment
900311,"Frames and mountings for spectacles, goggles or",3320,Manufacture of optical instruments and photographic equipment
900319,"Frames and mountings for spectacles,goggles or",3320,Manufacture of optical instruments and photographic equipment
900390,"Parts for frames and mountings for spectacles,",3320,Manufacture of optical instruments and photographic equipment
900410,Sunglasses,3320,Manufacture of optical instruments and photographic equipment
900490,"Spectacles, goggles and the like, corrective, p",3320,Manufacture of optical instruments and photographic equipment
900510,Binoculars,3320,Manufacture of optical instruments and photographic equipment
900580,"Monoculars, oth optical telescopes, astronomica",3320,Manufacture of optical instruments and photographic equipment
900590,"Parts and accessories (including mountings), of",3320,Manufacture of optical instruments and photographic equipment
900610,Cameras of a kind used for preparing printing p,3320,Manufacture of optical instruments and photographic equipment
900620,Cameras of a kind used for recording doc on mic,3320,Manufacture of optical instruments and photographic equipment
900630,"Cameras designed for special use, underwater, a",3320,Manufacture of optical instruments and photographic equipment
900640,Instant print cameras,3320,Manufacture of optical instruments and photographic equipment
900651,"Cameras, single lens reflex, for roll film of a",3320,Manufacture of optical instruments and photographic equipment
900652,Cameras for roll film of a width less than 35 m,3320,Manufacture of optical instruments and photographic equipment
900653,"Cameras for roll film of a width of 35 mm, nes",3320,Manufacture of optical instruments and photographic equipment
900659,"Photographic, other than cinematographic camera",3320,Manufacture of optical instruments and photographic equipment
900661,Photographic discharge lamp (electronic) flashl,3320,Manufacture of optical instruments and photographic equipment
900662,"Flashbulbs, flashcubes and the like",3150,Manufacture of electric lamps and lighting equipment
900669,"Photographic flashlight apparatus, nes",3320,Manufacture of optical instruments and photographic equipment
900691,Parts and accessories for photographic cameras,3320,Manufacture of optical instruments and photographic equipment
900699,Parts and accessories for photographic flashlig,3320,Manufacture of optical instruments and photographic equipment
900711,Cinematographic cameras for film of < 16 mm wid,3320,Manufacture of optical instruments and photographic equipment
900719,"Cinematographic cameras, nes",3320,Manufacture of optical instruments and photographic equipment
900721,Cinematographic projectors for film of less tha,3320,Manufacture of optical instruments and photographic equipment
900729,"Cinematographic projectors, nes",3320,Manufacture of optical instruments and photographic equipment
900791,Parts and accessories for cinematographic camer,3320,Manufacture of optical instruments and photographic equipment
900792,Parts and accessories for cinematographic proje,3320,Manufacture of optical instruments and photographic equipment
900810,Slide projectors,3320,Manufacture of optical instruments and photographic equipment
900820,"Microfilm, microfiche or other microform reader",3320,Manufacture of optical instruments and photographic equipment
900830,"Image projectors, nes",3320,Manufacture of optical instruments and photographic equipment
900840,"Photographic enlargers and reducers, other than",3320,Manufacture of optical instruments and photographic equipment
900890,"Parts and access of image projectors,enlargers&",3320,Manufacture of optical instruments and photographic equipment
900911,"Electrostatic photo-copying apparatus, direct p",3000,"Manufacture of office, accounting and computing machinery"
900912,"Electrostatic photo-copying apparatus, indirect",3000,"Manufacture of office, accounting and computing machinery"
900921,"Photo-copying apparatus, incorporating an optic",3000,"Manufacture of office, accounting and computing machinery"
900922,"Contact type photo-copying apparatus,nes",3000,"Manufacture of office, accounting and computing machinery"
900930,Thermo-copying apparatus,3000,"Manufacture of office, accounting and computing machinery"
900990,Parts and accessories for photo-copying apparat,3000,"Manufacture of office, accounting and computing machinery"
901010,Apparatus and equip for automatically developin,3320,Manufacture of optical instruments and photographic equipment
901020,Apparatus and equipment for photographic (incl,3320,Manufacture of optical instruments and photographic equipment
901030,Projection screens,3320,Manufacture of optical instruments and photographic equipment
901090,Parts and accessories for apparatus and equipme,3320,Manufacture of optical instruments and photographic equipment
901110,Stereoscopic microscopes,3320,Manufacture of optical instruments and photographic equipment
901120,"Microscopes, for photomicrography, cinephotomic",3320,Manufacture of optical instruments and photographic equipment
901180,"Microscopes, optical, nes",3320,Manufacture of optical instruments and photographic equipment
901190,Parts and accessories for optical microscopes,3320,Manufacture of optical instruments and photographic equipment
901210,Microscopes other than optical microscopes and,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901290,Parts and accessories for microscopes other tha,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901310,Telescopic sights for fitting to arms; periscop,3320,Manufacture of optical instruments and photographic equipment
901320,"Lasers, other than laser diodes",3320,Manufacture of optical instruments and photographic equipment
901380,"Optical devices, appliances and instruments, ne",3320,Manufacture of optical instruments and photographic equipment
901390,Parts and accessories of optical appliances and,3320,Manufacture of optical instruments and photographic equipment
901410,Direction finding compasses,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901420,Instruments&appl for aeronautical or space navi,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901480,Navigational instruments and appliances nes,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901490,Parts & access for direction finding compasses,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901510,Rangefinders,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901520,Theodolites and tacheometers,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901530,Surveying levels,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901540,Photogrammetrical surveying instruments and app,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901580,"Surveying,hydrographic,oceanographic,meteorolog",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901590,Parts and accessories for use with the apparatu,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901600,Balances of a sensitivity of 5 cg or better wit,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901710,"Drafting tables and machines, whether or not au",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901720,"Drawing, marking-out or mathematical calculatin",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901730,"Micrometers, callipers and gauges",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901780,"Instruments for measuring length, for use in th",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901790,Parts and accessories for use with the apparatu,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901811,Electro-cardiographs,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901819,"Electro-diagnostic apparatus, nes",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901820,Ultra-violet or infra-red ray apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901831,"Syringes, with or without needles",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901832,Tubular metal needles and needles for sutures,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901839,"Needles, catheters, cannulae and the like, nes",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901841,"Dental drill engines,whether or not combi on a",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901849,"Instruments and appliances, used in dental scie",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901850,"Ophthalmic instruments and appliances, nes",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901890,Instruments and appliances used in medical or v,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901910,Mechano-therapy appl; massage app; psychologica,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901920,"Oxygen therapy, artificial respiration or oth t",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902000,"Breathing appliances and gas masks,exc protecti",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902111,Artificial joints,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902119,"Orthopaedic or fracture appliances, nes",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902121,Artificial teeth,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902129,"Dental fittings, nes",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902130,"Artificial parts of the body, nes",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902140,"Hearing aids, excluding parts and accessories",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902150,"Pacemakers for stimulating heart muscles, exclu",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902190,"Orthopedic and oth appliances,worn,carried or i",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902211,Apparatus based on the use of X-rays for medica,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902219,Apparatus based on the use of X-rays for other,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902221,Apparatus based on the use of alpha beta or gam,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902229,Apparatus based on the use of alpha beta or gam,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902230,X-ray tubes,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902290,Parts and accessories for app based on the use,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902300,"Instruments, apparatus and models, designed for",3699,Other manufacturing n.e.c.
