HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
293410,Compounds containing an unfused thiazole ring i,3511,Manufacture of basic industrial chemicals except fertilizer
293420,Compounds containing a benzothiazole ring-syste,3511,Manufacture of basic industrial chemicals except fertilizer
293430,Compounds containing a phenothiazine ring-syste,3511,Manufacture of basic industrial chemicals except fertilizer
293490,"Other heterocyclic compounds, nes",3511,Manufacture of basic industrial chemicals except fertilizer
293500,Sulphonamides,3511,Manufacture of basic industrial chemicals except fertilizer
293610,"Provitamins, unmixed",3522,Manufacture of drugs and medicines
293621,"Vitamins A and their derivatives, unmixed",3522,Manufacture of drugs and medicines
293622,"Vitamin B1 and its derivatives, unmixed",3522,Manufacture of drugs and medicines
293623,"Vitamin B2 and its derivatives, unmixed",3522,Manufacture of drugs and medicines
293624,D- or DL- Pantothenic acid (Vitamin B3 or B5) a,3522,Manufacture of drugs and medicines
293625,"Vitamin B6 and its derivatives, unmixed",3522,Manufacture of drugs and medicines
293626,"Vitamin B12 and its derivatives, unmixed",3522,Manufacture of drugs and medicines
293627,"Vitamin C and its derivatives, unmixed",3522,Manufacture of drugs and medicines
293628,"Vitamin E and its derivatives, unmixed",3522,Manufacture of drugs and medicines
293629,"Other vitamins and their derivatives, unmixed,",3522,Manufacture of drugs and medicines
293690,"Other vitamines (incl. natural concentrates), n",3522,Manufacture of drugs and medicines
293710,"Pituitary (anterior) or similar hormones, and t",3522,Manufacture of drugs and medicines
293721,"Cortisone, hydrocortisone... and predisolone (d",3522,Manufacture of drugs and medicines
293722,Halogenated derivatives of adrenal cortical hor,3522,Manufacture of drugs and medicines
293729,Adrenal cortical hormones and their derivatives,3522,Manufacture of drugs and medicines
293791,Insulin and its salts,3522,Manufacture of drugs and medicines
293792,Oestrogens and progestogens,3522,Manufacture of drugs and medicines
293799,"Other hormones and derivatives, nes; other ster",3522,Manufacture of drugs and medicines
293810,Rutoside (rutin) and its derivatives,3522,Manufacture of drugs and medicines
293890,"Glycosides and their salts, ethers, esters and",3522,Manufacture of drugs and medicines
293910,Alkaloids of opium and their derivatives; salts,3522,Manufacture of drugs and medicines
293921,Quinine and its salts,3522,Manufacture of drugs and medicines
293929,Other alkaloids of cinchona and their derivativ,3522,Manufacture of drugs and medicines
293930,Caffeine and its salts,3522,Manufacture of drugs and medicines
293940,Ephedrines and their salts,3522,Manufacture of drugs and medicines
293950,Theophylline and aminophylline and derivatives,3522,Manufacture of drugs and medicines
293960,Alkaloids of rye ergot and their derivatives; s,3522,Manufacture of drugs and medicines
293970,Nicotine and its salts,3522,Manufacture of drugs and medicines
293990,"Other vegetable alkaloids and their salts, etc;",3522,Manufacture of drugs and medicines
294000,"Sugars, pure (excl. glucose, etc); sugar ethers",3511,Manufacture of basic industrial chemicals except fertilizer
294110,Penicillins and derivatives with a penicillanic,3522,Manufacture of drugs and medicines
294120,Streptomycins and their derivatives; salts ther,3522,Manufacture of drugs and medicines
294130,Tetracyclines and their derivatives; salts ther,3522,Manufacture of drugs and medicines
294140,Chloramphenicol and its derivatives; salts ther,3522,Manufacture of drugs and medicines
294150,Erythromycin and its derivatives; salts thereof,3522,Manufacture of drugs and medicines
294190,"Other antibiotics, nes",3522,Manufacture of drugs and medicines
294200,"Other organic compounds, nes",3511,Manufacture of basic industrial chemicals except fertilizer
300110,"Glands and other organs, dried",3522,Manufacture of drugs and medicines
300120,Extracts of glands or other organs or of their,3522,Manufacture of drugs and medicines
300190,"Substances of human or animal origin, for proph",3522,Manufacture of drugs and medicines
300210,Antisera and other blood fractions,3522,Manufacture of drugs and medicines
300220,Vaccines for human medicine,3522,Manufacture of drugs and medicines
300231,Vaccines against foot-and-mouth disease,3522,Manufacture of drugs and medicines
300239,Other vaccines for veterinary medicine (excl. f,3522,Manufacture of drugs and medicines
300290,Human and animal blood; microbial cultures; tox,3522,Manufacture of drugs and medicines
300310,Medicaments of penicillins... or streptomycins.,3522,Manufacture of drugs and medicines
300320,"Medicaments of other antibiotics, not for retai",3522,Manufacture of drugs and medicines
300331,"Medicaments of insulin, not for retail sale",3522,Manufacture of drugs and medicines
300339,"Medicaments of other hormones, not for retail s",3522,Manufacture of drugs and medicines
300340,Medicaments of alkaloids or derivatives thereof,3522,Manufacture of drugs and medicines
300390,"Other medicaments with >=2 constituents, not fo",3522,Manufacture of drugs and medicines
300410,Medicaments of penicillins... or streptomycins.,3522,Manufacture of drugs and medicines
300420,"Medicaments of other antibiotics, for retail sa",3522,Manufacture of drugs and medicines
300431,"Medicaments of insulin, for retail sale",3522,Manufacture of drugs and medicines
300432,"Medicaments of adrenal cortical hormones, for r",3522,Manufacture of drugs and medicines
300439,"Medicaments of other hormones, for retail sale,",3522,Manufacture of drugs and medicines
300440,Medicaments of alkaloids or derivatives thereof,3522,Manufacture of drugs and medicines
300450,Other medicaments of vitamins or other products,3522,Manufacture of drugs and medicines
300490,"Other medicaments of mixed or unmixed products,",3522,Manufacture of drugs and medicines
300510,"Adhesive dressings..., for medical... purposes",3851,"Manufacture of professional and scientific, and measuring and controlling equipment not elsewhere cl"
300590,"Wadding, gauze, etc with pharmaceutical substan",3851,"Manufacture of professional and scientific, and measuring and controlling equipment not elsewhere cl"
300610,Materials for surgical sutures; laminaria ; abs,3522,Manufacture of drugs and medicines
300620,Blood-grouping reagents,3522,Manufacture of drugs and medicines
300630,Opacifying preparations for X-ray examinations;,3522,Manufacture of drugs and medicines
300640,Dental cements and other dental fillings; bone,3522,Manufacture of drugs and medicines
300650,First-aid boxes and kits,3522,Manufacture of drugs and medicines
300660,Chemical contraceptive preparations based on ho,3522,Manufacture of drugs and medicines
310100,Animal or vegetable fertilizers,2902,Chemical and fertilizer mineral mining
310210,Urea,3512,Manufacture of fertilizers and pesticides
310221,Ammonium sulphate,3512,Manufacture of fertilizers and pesticides
310229,Double salts and mixtures of ammonium sulphate,3512,Manufacture of fertilizers and pesticides
310230,Ammonium nitrate,3512,Manufacture of fertilizers and pesticides
310240,Mixtures of ammonium nitrate with inorganic non,3512,Manufacture of fertilizers and pesticides
310250,Sodium nitrate,2902,Chemical and fertilizer mineral mining
310260,Double salts and mixtures of calcium nitrate an,3512,Manufacture of fertilizers and pesticides
310270,Calcium cyanamide,3512,Manufacture of fertilizers and pesticides
310280,Mixtures of urea and ammonium nitrate in aqueou,3512,Manufacture of fertilizers and pesticides
310290,"Mineral or chemical fertilizers, nitrogenous ,",3512,Manufacture of fertilizers and pesticides
310310,Superphosphates,3512,Manufacture of fertilizers and pesticides
310320,Basic slag,3710,Iron and steel basic industries
310390,"Mineral or chemical fertilizers, phosphatic, ne",3512,Manufacture of fertilizers and pesticides
310410,"Carnallite, sylvite and other Crude natural pot",2902,Chemical and fertilizer mineral mining
310420,Potassium chloride,3512,Manufacture of fertilizers and pesticides
310430,Potassium sulphate,3512,Manufacture of fertilizers and pesticides
310490,"Mineral or chemical fertilizers, potassic, nes",3512,Manufacture of fertilizers and pesticides
310510,Fertilizers... in packages of a gross weight =<,3512,Manufacture of fertilizers and pesticides
310520,"Mineral or chemical fertilizers with nitrogen,",3512,Manufacture of fertilizers and pesticides
310530,Diammonium hydrogenorthophosphate (diammonium p,3512,Manufacture of fertilizers and pesticides
310540,Ammonium dihydrogenorthophosphate (monoammonium,3512,Manufacture of fertilizers and pesticides
310551,Mineral or chemical fertilizers containing nitr,3512,Manufacture of fertilizers and pesticides
310559,Mineral or chemical fertilizers with nitrogen a,3512,Manufacture of fertilizers and pesticides
310560,Mineral or chemical fertilizers with phosphorus,3512,Manufacture of fertilizers and pesticides
310590,"Other fertilizers, nes",3512,Manufacture of fertilizers and pesticides
320110,Quebracho extract,3511,Manufacture of basic industrial chemicals except fertilizer
320120,Wattle extract,3511,Manufacture of basic industrial chemicals except fertilizer
320130,Oak or chestnut extract,3511,Manufacture of basic industrial chemicals except fertilizer
320190,Tanning extracts of vegetable origin; tannins a,3511,Manufacture of basic industrial chemicals except fertilizer
320210,Synthetic organic tanning substances,3511,Manufacture of basic industrial chemicals except fertilizer
320290,Inorganic tanning substances; tanning preparati,3511,Manufacture of basic industrial chemicals except fertilizer
320300,"Colouring matter of vegetable or animal origin,",3511,Manufacture of basic industrial chemicals except fertilizer
320411,Disperse dyes and preparations based thereon,3511,Manufacture of basic industrial chemicals except fertilizer
320412,Acid dyes and preparations; mordant dyes and pr,3511,Manufacture of basic industrial chemicals except fertilizer
320413,Basic dyes and preparations based thereon,3511,Manufacture of basic industrial chemicals except fertilizer
320414,Direct dyes and preparations based thereon,3511,Manufacture of basic industrial chemicals except fertilizer
320415,Vat dyes and preparations based thereon,3511,Manufacture of basic industrial chemicals except fertilizer
320416,Reactive dyes and preparations based thereon,3511,Manufacture of basic industrial chemicals except fertilizer
320417,Pigments and preparations based thereon,3511,Manufacture of basic industrial chemicals except fertilizer
320419,Synthetic organic colouring matter and preparat,3511,Manufacture of basic industrial chemicals except fertilizer
320420,Synthetic organic products used as fluorescent,3511,Manufacture of basic industrial chemicals except fertilizer
320490,Synthetic organic products used as luminophores,3511,Manufacture of basic industrial chemicals except fertilizer
