HS 1996 Product Code,HS 1996 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
680421,"Other millstones, grindstones, grinding wheels and the like :-- Of agglomerated synthetic or natural diamond",2699,Manufacture of other non-metallic mineral products n.e.c.
680422,"Other millstones, grindstones, grinding wheels and the like :-- Of other agglomerated abrasives or of ceramics",2699,Manufacture of other non-metallic mineral products n.e.c.
680423,"Other millstones, grindstones, grinding wheels and the like :-- Of natural stone",2699,Manufacture of other non-metallic mineral products n.e.c.
680430,Hand sharpening or polishing stones,2699,Manufacture of other non-metallic mineral products n.e.c.
680510,On a base of woven textile fabric only,2699,Manufacture of other non-metallic mineral products n.e.c.
680520,On a base of paper or paperboard only,2699,Manufacture of other non-metallic mineral products n.e.c.
680530,On a base of other materials,2699,Manufacture of other non-metallic mineral products n.e.c.
680610,"Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls",2699,Manufacture of other non-metallic mineral products n.e.c.
680620,"Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials (including intermixtures thereof)",2699,Manufacture of other non-metallic mineral products n.e.c.
680690,Other,2699,Manufacture of other non-metallic mineral products n.e.c.
680710,In rolls,2699,Manufacture of other non-metallic mineral products n.e.c.
680790,Other,2699,Manufacture of other non-metallic mineral products n.e.c.
680800,"Panels, boards, tiles, blocks and similar articles of vegetable fibre, of straw or of shavings, chips, particles,",2695,"Manufacture of articles of concrete, cement and plaster"
680911,"Boards, sheets, panels, tiles and similar articles, not ornamented :-- Faced or reinforced with paper or paperboard only",2695,"Manufacture of articles of concrete, cement and plaster"
680919,"Boards, sheets, panels, tiles and similar articles, not ornamented :-- Other",2695,"Manufacture of articles of concrete, cement and plaster"
680990,Other articles,2695,"Manufacture of articles of concrete, cement and plaster"
681011,"Tiles, flagstones, bricks and similar articles :-- Building blocks and bricks",2695,"Manufacture of articles of concrete, cement and plaster"
681019,"Tiles, flagstones, bricks and similar articles :-- Other",2695,"Manufacture of articles of concrete, cement and plaster"
681091,Other articles :-- Prefabricated structural components for building or civil engineering,2695,"Manufacture of articles of concrete, cement and plaster"
681099,Other articles :-- Other,2695,"Manufacture of articles of concrete, cement and plaster"
681110,Corrugated sheets,2695,"Manufacture of articles of concrete, cement and plaster"
681120,"Other sheets, panels, tiles and similar articles",2695,"Manufacture of articles of concrete, cement and plaster"
681130,"Tubes, pipes and tube or pipe fittings",2695,"Manufacture of articles of concrete, cement and plaster"
681190,0ther articles,2695,"Manufacture of articles of concrete, cement and plaster"
681210,Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate,2699,Manufacture of other non-metallic mineral products n.e.c.
681220,Yarn and thread,2699,Manufacture of other non-metallic mineral products n.e.c.
681230,"Cords and string, whether or not plaited",2699,Manufacture of other non-metallic mineral products n.e.c.
681240,Woven or knitted fabric,2699,Manufacture of other non-metallic mineral products n.e.c.
681250,"Clothing, clothing accessories, footwear and headgear",2699,Manufacture of other non-metallic mineral products n.e.c.
681260,"Paper, millboard and felt",2699,Manufacture of other non-metallic mineral products n.e.c.
681270,"Compressed asbestos fibre jointing, in sheets or rolls",2699,Manufacture of other non-metallic mineral products n.e.c.
681290,Other,2699,Manufacture of other non-metallic mineral products n.e.c.
681310,Brake linings and pads,2699,Manufacture of other non-metallic mineral products n.e.c.
681390,Other,2699,Manufacture of other non-metallic mineral products n.e.c.
681410,"Plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support",2699,Manufacture of other non-metallic mineral products n.e.c.
681490,Other,2699,Manufacture of other non-metallic mineral products n.e.c.
681510,Non-electrical articles of graphite or other carbon,2699,Manufacture of other non-metallic mineral products n.e.c.
681520,Articles of peat,2699,Manufacture of other non-metallic mineral products n.e.c.
681591,"Other articles :-- Containing magnesite, dolomite or chromite",2692,Manufacture of refractory ceramic products
681599,Other :-- Other,2699,Manufacture of other non-metallic mineral products n.e.c.
690100,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (for example, kieselguhr, tripolite or diatomite) or of similar siliceous earths.",2692,Manufacture of refractory ceramic products
690210,"Containing by weight, singly or together, more than 50 % of the elements Mg, Ca or Cr, expressed as MgO, CaO or Cr2O3",2692,Manufacture of refractory ceramic products
690220,"Containing by weight more than 50 % of alumina (Al2O3), of silica (SiO2) or of a mixture or compound of these products",2692,Manufacture of refractory ceramic products
690290,Other,2692,Manufacture of refractory ceramic products
690310,Containing by weight more than 50 % of graphite or other carbon or of a mixture of these products,2692,Manufacture of refractory ceramic products
690320,Containing by weight more than 50 % of alumina (Al2O3) or of a mixture or compound of alumina and of silica (SiO2),2692,Manufacture of refractory ceramic products
690390,Other,2692,Manufacture of refractory ceramic products
690410,Building bricks,2693,Manufacture of structural non-refractory clay and ceramic products
690490,Other,2693,Manufacture of structural non-refractory clay and ceramic products
690510,Roofing tiles,2693,Manufacture of structural non-refractory clay and ceramic products
690590,Other,2693,Manufacture of structural non-refractory clay and ceramic products
690600,"Ceramic pipes, conduits, guttering and pipe fittings.",2693,Manufacture of structural non-refractory clay and ceramic products
690710,"Tiles, cubes and similar articles, whether or not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm",2693,Manufacture of structural non-refractory clay and ceramic products
690790,Other,2693,Manufacture of structural non-refractory clay and ceramic products
690810,"Tiles, cubes and similar articles, whether or not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm",2693,Manufacture of structural non-refractory clay and ceramic products
690890,Other,2693,Manufacture of structural non-refractory clay and ceramic products
690911,"Ceramic wares for laboratory, chemical or other technical uses :-- Of porcelain or china",2691,Manufacture of non-structural non-refractory ceramic ware
690912,"Ceramic wares for laboratory, chemical or other technical uses :-- Articles having a hardness equivalent to 9 or more on the Mohs scale",2691,Manufacture of non-structural non-refractory ceramic ware
690919,"Ceramic wares for laboratory, chemical or other technical uses :-- Other",2691,Manufacture of non-structural non-refractory ceramic ware
690990,Other,2691,Manufacture of non-structural non-refractory ceramic ware
691010,Of porcelain or china,2691,Manufacture of non-structural non-refractory ceramic ware
691090,Other,2691,Manufacture of non-structural non-refractory ceramic ware
691110,Tableware and kitchenware,2691,Manufacture of non-structural non-refractory ceramic ware
691190,Other,2691,Manufacture of non-structural non-refractory ceramic ware
691200,"Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.",2691,Manufacture of non-structural non-refractory ceramic ware
691310,Of porcelain or china,2691,Manufacture of non-structural non-refractory ceramic ware
691390,Other,2691,Manufacture of non-structural non-refractory ceramic ware
691410,Of porcelain or china,2691,Manufacture of non-structural non-refractory ceramic ware
691490,Other,2691,Manufacture of non-structural non-refractory ceramic ware
700100,Cullet and other waste and scrap of glass; glass in the mass.,2610,Manufacture of glass and glass products
700210,Balls,2610,Manufacture of glass and glass products
700220,Rods,2610,Manufacture of glass and glass products
700231,Tubes :-- Of fused quartz or other fused silica,2610,Manufacture of glass and glass products
700232,Tubes :-- Of other glass having a linear coefficient of expansion not exceeding 5 x 10-6 per Kelvin within a temperature range of 0 (C to 300 (C,2610,Manufacture of glass and glass products
700239,Tubes :-- Other,2610,Manufacture of glass and glass products
700312,"Non-wired sheets :-- Coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",2610,Manufacture of glass and glass products
700319,Non-wired sheets :-- Other,2610,Manufacture of glass and glass products
700320,Wired sheets,2610,Manufacture of glass and glass products
700330,Profiles,2610,Manufacture of glass and glass products
700420,"Glass, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",2610,Manufacture of glass and glass products
700490,Other glass,2610,Manufacture of glass and glass products
700510,"Non-wired glass, having an absorbent, reflecting or non-reflecting layer",2610,Manufacture of glass and glass products
700521,"Other non-wired glass :-- Coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",2610,Manufacture of glass and glass products
700529,Other non-wired glass :-- Other,2610,Manufacture of glass and glass products
700530,Wired glass,2610,Manufacture of glass and glass products
700600,"Glass of heading No. 70.03, 70.04 or 70.05, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials.",2610,Manufacture of glass and glass products
700711,"Toughened (tempered) safety glass :-- Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",2610,Manufacture of glass and glass products
700719,Toughened (tempered) safety glass :-- Other,2610,Manufacture of glass and glass products
700721,"Laminated safety glass :-- Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",2610,Manufacture of glass and glass products
700729,Laminated safety glass :-- Other,2610,Manufacture of glass and glass products
700800,Multiple-walled insulating units of glass.,2610,Manufacture of glass and glass products
700910,Rear-view mirrors for vehicles,2610,Manufacture of glass and glass products
700991,Other :-- Unframed,2610,Manufacture of glass and glass products
700992,Other :-- Framed,2610,Manufacture of glass and glass products
701010,Ampoules,2610,Manufacture of glass and glass products
701020,"Stoppers, lids and other closures",2610,Manufacture of glass and glass products
701091,"Other, of a capacity :-- Exceeding 1 l",2610,Manufacture of glass and glass products
701092,"Other, of a capacity :-- Exceeding 0.33 l but not exceeding 1 l",2610,Manufacture of glass and glass products
701093,"Other, of a capacity :-- Exceeding 0.15 l but not exceeding 0.33 l",2610,Manufacture of glass and glass products
701094,"Other, of a capacity :-- Not exceeding 0.15 l",2610,Manufacture of glass and glass products
701110,For electric lighting,2610,Manufacture of glass and glass products
701120,For cathode-ray tubes,2610,Manufacture of glass and glass products
701190,Other,2610,Manufacture of glass and glass products
701200,Glass inners for vacuum flasks or for other vacuum vessels.,2610,Manufacture of glass and glass products
701310,Of glass-ceramics,2610,Manufacture of glass and glass products
701321,Drinking glasses other than of glass-ceramics :-- Of lead crystal,2610,Manufacture of glass and glass products
701329,Drinking glasses other than of glass-ceramics :-- Other,2610,Manufacture of glass and glass products
701331,Glassware of a kind used for table (other than drinking glasses) or kitchen purposes other than of glass-,2610,Manufacture of glass and glass products
701332,Glassware of a kind used for table (other than drinking glasses) or kitchen purposes other than of glass-,2610,Manufacture of glass and glass products
701339,Glassware of a kind used for table (other than drinking glasses) or kitchen purposes other than of glass-,2610,Manufacture of glass and glass products
701391,Other glassware :-- Of lead crystal,2610,Manufacture of glass and glass products
701399,Other glassware :-- Other,2610,Manufacture of glass and glass products
701400,"Signalling glassware and optical elements of glass (other than those of heading No. 70.15), not optically worked.",2610,Manufacture of glass and glass products
701510,Glasses for corrective spectacles,2610,Manufacture of glass and glass products
701590,Other,2610,Manufacture of glass and glass products
701610,"Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes",2610,Manufacture of glass and glass products
701690,Other,2610,Manufacture of glass and glass products
701710,Of fused quartz or other fused silica,2610,Manufacture of glass and glass products
701720,Of other glass having a linear coefficient of expansion not exceeding 5 x 10-6 per Kelvin within a temperature range of 0 ÊC to 300 ÊC,2610,Manufacture of glass and glass products
701790,Other,2610,Manufacture of glass and glass products
701810,"Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares",2610,Manufacture of glass and glass products
701820,Glass microspheres not exceeding 1 mm in diameter,2610,Manufacture of glass and glass products
701890,Other,2610,Manufacture of glass and glass products
701911,"Slivers, rovings, yarn and chopped strands :-- Chopped strands, of a length of not more than 50 mm",2610,Manufacture of glass and glass products
701912,"Slivers, rovings, yarn and chopped strands :-- Rovings",2610,Manufacture of glass and glass products
701919,"Slivers, rovings, yarn and chopped strands :-- Other",2610,Manufacture of glass and glass products
701931,"Thin sheets (voiles), webs, mats, mattresses, boards and similar nonwoven products :-- Mats",2610,Manufacture of glass and glass products
701932,"Thin sheets (voiles), webs, mats, mattresses, boards and similar nonwoven products :-- Thin sheets (voiles)",2610,Manufacture of glass and glass products
701939,"Thin sheets (voiles), webs, mats, mattresses, boards and similar nonwoven products :-- Other",2610,Manufacture of glass and glass products
701940,Woven fabrics of rovings,1711,Preparation and spinning of textile fibres; weaving of textiles
701951,Other woven fabrics :-- Of a width not exceeding 30 cm,1711,Preparation and spinning of textile fibres; weaving of textiles
701952,"Other woven fabrics :-- Of a width exceeding 30 cm, plain weave, weighing less than 250 g/m2, of filaments measuring per single yarn not more than 136 tex",1711,Preparation and spinning of textile fibres; weaving of textiles
701959,Other woven fabrics :-- Other,1711,Preparation and spinning of textile fibres; weaving of textiles
701990,Other,2610,Manufacture of glass and glass products
702000,Other articles of glass.,2610,Manufacture of glass and glass products
710110,Natural pearls,0500,"Fishing, operation of fish hatcheries and fish farms; service activities incidental to fishing"
710121,Cultured pearls :-- Unworked,0500,"Fishing, operation of fish hatcheries and fish farms; service activities incidental to fishing"
710122,Cultured pearls :-- Worked,3691,Manufacture of jewellery and related articles
710210,Unsorted,1429,Other mining and quarrying n.e.c.
710221,"Industrial :-- Unworked or simply sawn, cleaved or bruted",1429,Other mining and quarrying n.e.c.
710229,Industrial :-- Other,3691,Manufacture of jewellery and related articles
710231,"Non-industrial :-- Unworked or simply sawn, cleaved or bruted",1429,Other mining and quarrying n.e.c.
710239,Non-industrial :-- Other,3691,Manufacture of jewellery and related articles
710310,Unworked or simply sawn or roughly shaped,1429,Other mining and quarrying n.e.c.
710391,"Otherwise worked :-- Rubies, sapphires and emeralds",3691,Manufacture of jewellery and related articles
710399,Otherwise worked :-- Other,3691,Manufacture of jewellery and related articles
710410,Piezo-electric quartz,2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
710420,"Other, unworked or simply sawn or roughly shaped",2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
710490,Other,3691,Manufacture of jewellery and related articles
710510,Of diamonds,3691,Manufacture of jewellery and related articles
710590,Other,3691,Manufacture of jewellery and related articles
710610,Powder,2720,Manufacture of basic precious and non-ferrous metals
710691,Other :-- Unwrought,2720,Manufacture of basic precious and non-ferrous metals
710692,Other :-- Semi-manufactured,2720,Manufacture of basic precious and non-ferrous metals
710700,"Base metals clad with silver, not further worked than semi-manufactured.",2720,Manufacture of basic precious and non-ferrous metals
710811,Non-monetary :-- Powder,2720,Manufacture of basic precious and non-ferrous metals
710812,Non-monetary :-- Other unwrought forms,2720,Manufacture of basic precious and non-ferrous metals
710813,Non-monetary :-- Other semi-manufactured forms,2720,Manufacture of basic precious and non-ferrous metals
710820,Monetary,2720,Manufacture of basic precious and non-ferrous metals
710900,"Base metals or silver, clad with gold, not further worked than semi-manufactured.",2720,Manufacture of basic precious and non-ferrous metals
711011,Platinum :-- Unwrought or in powder form,2720,Manufacture of basic precious and non-ferrous metals
711019,Platinum :-- Other,2720,Manufacture of basic precious and non-ferrous metals
711021,Palladium :-- Unwrought or in powder form,2720,Manufacture of basic precious and non-ferrous metals
711029,Palladium :-- Other,2720,Manufacture of basic precious and non-ferrous metals
711031,Rhodium :-- Unwrought or in powder form,2720,Manufacture of basic precious and non-ferrous metals
711039,Rhodium :-- Other,2720,Manufacture of basic precious and non-ferrous metals
711041,"Iridium, osmium and ruthenium :-- Unwrought or in powder form",2720,Manufacture of basic precious and non-ferrous metals
711049,"Iridium, osmium and ruthenium :-- Other",2720,Manufacture of basic precious and non-ferrous metals
711100,"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured.",2720,Manufacture of basic precious and non-ferrous metals
711210,"Of gold, including metal clad with gold but excluding sweepings containing other precious metals",9999,Goods not elsewhere classified
711220,"Of platinum, including metal clad with platinum but excluding sweepings containing other precious metals",9999,Goods not elsewhere classified
711290,Other,9999,Goods not elsewhere classified
711311,"Of precious metal whether or not plated or clad with precious metal :-- Of silver, whether or not plated or clad with other precious metal",3691,Manufacture of jewellery and related articles
711319,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal",3691,Manufacture of jewellery and related articles
711320,Of base metal clad with precious metal,3691,Manufacture of jewellery and related articles
711411,"Of precious metal whether or not plated or clad with precious metal :-- Of silver, whether or not plated or clad with other precious metal",3691,Manufacture of jewellery and related articles
711419,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal",3691,Manufacture of jewellery and related articles
711420,Of base metal clad with precious metal,3691,Manufacture of jewellery and related articles
711510,"Catalysts in the form of wire cloth or grill, of platinum",3691,Manufacture of jewellery and related articles
711590,Other,3691,Manufacture of jewellery and related articles
711610,Of natural or cultured pearls,3691,Manufacture of jewellery and related articles
711620,"Of precious or semi-precious stones (natural, synthetic or reconstructed)",3691,Manufacture of jewellery and related articles
711711,"Of base metal, whether or not plated with precious",3699,Other manufacturing n.e.c.
711719,"Of base metal, whether or not plated with precious",3699,Other manufacturing n.e.c.
711790,Other,3699,Other manufacturing n.e.c.
711810,"Coin (other than gold coin), not being legal tender",3691,Manufacture of jewellery and related articles
711890,Other,3691,Manufacture of jewellery and related articles
720110,Non-alloy pig iron containing by weight 0.5 % or less of phosphorus,2710,Manufacture of basic iron and steel
720120,Non-alloy pig iron containing by weight more than 0.5 % of phosphorus,2710,Manufacture of basic iron and steel
720150,Alloy pig iron; spiegeleisen,2710,Manufacture of basic iron and steel
720211,Ferro-manganese :-- Containing by weight more than 2 % of carbon,2710,Manufacture of basic iron and steel
720219,Ferro-manganese :-- Other,2710,Manufacture of basic iron and steel
720221,Ferro-silicon :-- Containing by weight more than 55 % of silicon,2710,Manufacture of basic iron and steel
720229,Ferro-silicon :-- Other,2710,Manufacture of basic iron and steel
720230,Ferro-silico-manganese,2710,Manufacture of basic iron and steel
720241,Ferro-chromium :-- Containing by weight more than 4 % of carbon,2710,Manufacture of basic iron and steel
720249,Ferro-chromium :-- Other,2710,Manufacture of basic iron and steel
720250,Ferro-silico-chromium,2710,Manufacture of basic iron and steel
720260,Ferro-nickel,2710,Manufacture of basic iron and steel
720270,Ferro-molybdenum,2710,Manufacture of basic iron and steel
720280,Ferro-tungsten and ferro-silico-tungsten,2710,Manufacture of basic iron and steel
720291,Other :-- Ferro-titanium and ferro-silico-titanium,2710,Manufacture of basic iron and steel
720292,Other :-- Ferro-vanadium,2710,Manufacture of basic iron and steel
720293,Other :-- Ferro-niobium,2710,Manufacture of basic iron and steel
720299,Other,2710,Manufacture of basic iron and steel
720310,Ferrous products obtained by direct reduction of iron ore,2710,Manufacture of basic iron and steel
720390,Other,2710,Manufacture of basic iron and steel
720410,Waste and scrap of cast iron,9999,Goods not elsewhere classified
720421,Waste and scrap of alloy steel :-- Of stainless steel,9999,Goods not elsewhere classified
720429,Waste and scrap of alloy steel :-- Other,9999,Goods not elsewhere classified
720430,Waste and scrap of tinned iron or steel,9999,Goods not elsewhere classified
720441,"Other waste and scrap :-- Turnings, shavings, chips, milling waste, sawdust, filings, trimmings and stampings, whether or not in bundles",9999,Goods not elsewhere classified
720449,Other waste and scrap :-- Other,9999,Goods not elsewhere classified
720450,Remelting scrap ingots,9999,Goods not elsewhere classified
720510,Granules,2710,Manufacture of basic iron and steel
720521,Powders :-- Of alloy steel,2710,Manufacture of basic iron and steel
720529,Powders :-- Other,2710,Manufacture of basic iron and steel
720610,Ingots,2710,Manufacture of basic iron and steel
720690,Other,2710,Manufacture of basic iron and steel
720711,"Containing by weight less than 0.25 % of carbon :-- Of rectangular (including square) cross-section, the width measuring less than twice the thickness",2710,Manufacture of basic iron and steel
720712,"Containing by weight less than 0.25 % of carbon :-- Other, of rectangular (other than square) cross-section",2710,Manufacture of basic iron and steel
720719,Containing by weight less than 0.25 % of carbon :-- Other,2710,Manufacture of basic iron and steel
720720,Containing by weight 0.25 % or more of carbon,2710,Manufacture of basic iron and steel
720810,"In coils, not further worked than hot-rolled, with patterns in relief",2710,Manufacture of basic iron and steel
720825,"Other, in coils, not further worked than hot-rolled, pickled :-- Of a thickness of 4.75 mm or more",2710,Manufacture of basic iron and steel
720826,"Other, in coils, not further worked than hot-rolled, pickled :-- Of a thickness of 3 mm or more but less than 4.75 mm",2710,Manufacture of basic iron and steel
720827,Of a thickness of less than 3 mm,2710,Manufacture of basic iron and steel
720836,"Other, in coils, not further worked than hot-rolled :-- Of a thickness exceeding 10 mm",2710,Manufacture of basic iron and steel
720837,"Other, in coils, not further worked than hot-rolled :-- Of a thickness of 4.75 mm or more but not exceeding 10 mm",2710,Manufacture of basic iron and steel
720838,"Other, in coils, not further worked than hot-rolled :-- Of a thickness of 3 mm or more but less than 4.75 mm",2710,Manufacture of basic iron and steel
720839,"Other, in coils, not further worked than hot-rolled :-- Of a thickness of less than 3 mm",2710,Manufacture of basic iron and steel
720840,"Not in coils, not further worked than hot-rolled, with patterns in relief",2710,Manufacture of basic iron and steel
720851,"Other, not in coils, not further worked than hot-rolled :-- Of a thickness exceeding 10 mm",2710,Manufacture of basic iron and steel
720852,"Other, not in coils, not further worked than hot-rolled :-- Of a thickness of 4.75 mm or more but not exceeding 10 mm",2710,Manufacture of basic iron and steel
720853,"Other, not in coils, not further worked than hot-rolled :-- Of a thickness of 3 mm or more but less than 4.75 mm",2710,Manufacture of basic iron and steel
720854,"Other, not in coils, not further worked than hot-rolled :-- Of a thickness of less than 3 mm",2710,Manufacture of basic iron and steel
720890,Other,2710,Manufacture of basic iron and steel
720915,"In coils, not further worked than cold-rolled (cold-reduced) :-- Of a thickness of 3 mm or more",2710,Manufacture of basic iron and steel
720916,"In coils, not further worked than cold-rolled (cold-reduced) :-- Of a thickness exceeding 1 mm but less than 3 mm",2710,Manufacture of basic iron and steel
720917,"In coils, not further worked than cold-rolled (cold-reduced) :-- Of a thickness of 0.5 mm or more but not exceeding 1 mm",2710,Manufacture of basic iron and steel
720918,"In coils, not further worked than cold-rolled (cold-reduced) :-- Of a thickness of less than 0.5 mm",2710,Manufacture of basic iron and steel
720925,"Not in coils, not further worked than cold-rolled (cold-reduced) :-- Of a thickness of 3 mm or more",2710,Manufacture of basic iron and steel
720926,"Not in coils, not further worked than cold-rolled (cold-reduced) :-- Of a thickness exceeding 1 mm but less than 3 mm",2710,Manufacture of basic iron and steel
720927,"Not in coils, not further worked than cold-rolled (cold-reduced) :-- Of a thickness of 0.5 mm or more but not exceeding 1 mm",2710,Manufacture of basic iron and steel
720928,"Not in coils, not further worked than cold-rolled (cold-reduced) :-- Of a thickness of less than 0.5 mm",2710,Manufacture of basic iron and steel
720990,Other,2710,Manufacture of basic iron and steel
721011,Plated or coated with tin :-- Of a thickness of 0.5 mm or more,2710,Manufacture of basic iron and steel
721012,Plated or coated with tin :-- Of a thickness of less than 0.5 mm,2710,Manufacture of basic iron and steel
721020,"Plated or coated with lead, including terne-plate",2710,Manufacture of basic iron and steel
721030,Electrolytically plated or coated with zinc,2710,Manufacture of basic iron and steel
721041,Otherwise plated or coated with zinc :-- Corrugated,2710,Manufacture of basic iron and steel
721049,Otherwise plated or coated with zinc :-- Other,2710,Manufacture of basic iron and steel
721050,Plated or coated with chromium oxides or with chromium and chromium oxides,2710,Manufacture of basic iron and steel
721061,Plated or coated with aluminium :-- Plated or coated with aluminium-zinc alloys,2710,Manufacture of basic iron and steel
721069,Plated or coated with aluminium :-- Other,2710,Manufacture of basic iron and steel
721070,"Painted, varnished or coated with plastics",2710,Manufacture of basic iron and steel
721090,Other,2710,Manufacture of basic iron and steel
721113,"Not further worked than hot-rolled :- Plated or coated with aluminium :-- Rolled on four faces or in a closed box pass, of a width exceeding 150 mm and a thickness of not less than 4 mm, not in coils and without pat",2710,Manufacture of basic iron and steel
721114,"Not further worked than hot-rolled :- Plated or coated with aluminium :-- Other, of a thickness of 4.75 mm or more",2710,Manufacture of basic iron and steel
721119,Not further worked than hot-rolled :- Plated or coated with aluminium :-- Other,2710,Manufacture of basic iron and steel
721123,Not further worked than cold-rolled (cold-reduced) :-- Containing by weight less than 0.25 % of carbon,2710,Manufacture of basic iron and steel
721129,Not further worked than cold-rolled (cold-reduced) :-- Other,2710,Manufacture of basic iron and steel
721190,Other,2710,Manufacture of basic iron and steel
721210,Plated or coated with tin,2710,Manufacture of basic iron and steel
721220,Electrolytically plated or coated with zinc,2710,Manufacture of basic iron and steel
721230,Otherwise plated or coated with zinc,2710,Manufacture of basic iron and steel
721240,"Painted, varnished or coated with plastics",2710,Manufacture of basic iron and steel
721250,Otherwise plated or coated,2710,Manufacture of basic iron and steel
721260,Clad,2710,Manufacture of basic iron and steel
721310,"Containing indentations, ribs, grooves or other deformations produced during the rolling process",2710,Manufacture of basic iron and steel
721320,"Other, of free-cutting steel",2710,Manufacture of basic iron and steel
721391,Other :-- Of circular cross-section measuring less than 14 mm in diameter,2710,Manufacture of basic iron and steel
721399,Other,2710,Manufacture of basic iron and steel
721410,Forged,2710,Manufacture of basic iron and steel
721420,"Containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",2710,Manufacture of basic iron and steel
721430,"Other, of free-cutting steel",2710,Manufacture of basic iron and steel
721491,Other :-- Of rectangular (other than square) cross-section,2710,Manufacture of basic iron and steel
721499,Other,2710,Manufacture of basic iron and steel
721510,"Of free-cutting steel, not further worked than cold-formed or cold-finished",2710,Manufacture of basic iron and steel
721550,"Other, not further worked than cold-formed or cold-finished",2710,Manufacture of basic iron and steel
721590,Other,2710,Manufacture of basic iron and steel
721610,"U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm",2710,Manufacture of basic iron and steel
721621,"L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm :-- L sections",2710,Manufacture of basic iron and steel
721622,"L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm :-- T sections",2710,Manufacture of basic iron and steel
721631,"U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded of a height of 80 mm or more :-- U sections",2710,Manufacture of basic iron and steel
721632,"U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded of a height of 80 mm or more :-- I sections",2710,Manufacture of basic iron and steel
721633,"U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded of a height of 80 mm or more :-- H sections",2710,Manufacture of basic iron and steel
721640,"L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of 80 mm or more",2710,Manufacture of basic iron and steel
721650,"Other angles, shapes and sections, not further worked than hot-rolled, hot-drawn or extruded",2710,Manufacture of basic iron and steel
721661,"Angles, shapes and sections, not further worked than cold-formed or cold-finished :-- Obtained from flat-rolled products",2710,Manufacture of basic iron and steel
721669,"Angles, shapes and sections, not further worked than cold-formed or cold-finished :-- Other",2710,Manufacture of basic iron and steel
721691,Other :-- Cold-formed or cold-finished from flat-rolled products,2710,Manufacture of basic iron and steel
721699,Other,2710,Manufacture of basic iron and steel
721710,"Not plated or coated, whether or not polished",2710,Manufacture of basic iron and steel
721720,Plated or coated with zinc,2710,Manufacture of basic iron and steel
721730,Plated or coated with other base metals,2710,Manufacture of basic iron and steel
721790,Other,2710,Manufacture of basic iron and steel
721810,Ingots and other primary forms,2710,Manufacture of basic iron and steel
721891,Other :-- Of rectangular (other than square) cross-section,2710,Manufacture of basic iron and steel
721899,Other,2710,Manufacture of basic iron and steel
721911,"Not further worked than hot-rolled, in coils :-- Of a thickness exceeding 10 mm",2710,Manufacture of basic iron and steel
721912,"Not further worked than hot-rolled, in coils :-- Of a thickness of 4.75 mm or more but not exceeding 10 mm",2710,Manufacture of basic iron and steel
721913,"Not further worked than hot-rolled, in coils :-- Of a thickness of 3 mm or more but less than 4.75 mm",2710,Manufacture of basic iron and steel
721914,"Not further worked than hot-rolled, in coils :-- Of a thickness of less than 3 mm",2710,Manufacture of basic iron and steel
721921,"Not further worked than hot-rolled, not in coils :-- Of a thickness exceeding 10 mm",2710,Manufacture of basic iron and steel
721922,"Not further worked than hot-rolled, not in coils :-- Of a thickness of 4.75 mm or more but not exceeding 10 mm",2710,Manufacture of basic iron and steel
721923,"Not further worked than hot-rolled, not in coils :-- Of a thickness of 3 mm or more but less than 4.75 mm",2710,Manufacture of basic iron and steel
